9866 29045
7350 3457 -892
6301 4414 -820
5470 338 738
6681 3115 485
391 892 643
3064 9459 -422
9084 126 590
6905 7211 835
7871 4660 475
4077 5206 -119
8805 5212 -814
4800 8737 647
2234 6099 9
8562 5912 654
8966 3680 241
5244 168 750
9140 3670 -54
2690 1693 699
3504 5076 965
3613 9748 305
5165 428 354
2597 7742 358
5026 6307 -791
8112 3287 647
6843 8504 -230
292 4875 -513
3807 8407 -12
3916 2570 -680
5692 4768 790
2435 2106 30
3410 4538 -600
2115 3684 362
1301 2959 -150
9290 8201 -411
3329 1827 -491
5397 5800 -889
1543 2307 344
4014 1622 -558
4516 40 -126
4517 1215 832
3492 4801 837
8627 3414 910
9611 9553 -902
4750 3064 -320
7984 9353 -585
7120 3126 -392
4921 2539 -424
3217 3159 -164
4533 8481 345
6814 2987 498
4704 2869 413
3466 5145 705
1943 6503 765
6154 8552 -961
90 4632 561
3166 5708 182
7024 896 -615
4953 3040 -226
7847 7327 -78
2892 3597 169
3239 5544 -13
9691 6746 -550
7417 1992 -541
2364 9379 654
106 4365 749
3501 3953 849
1815 4575 16
7054 9012 -134
8692 7282 691
1643 7015 884
9008 1219 602
4629 1855 942
800 3139 521
9670 1353 45
5990 5654 -574
3595 6704 -143
8193 2181 558
4514 6840 -867
2179 8188 -717
5850 158 331
2589 8279 -53
4446 9361 964
6765 7793 928
1797 5080 -354
5654 189 160
8564 4209 -166
1176 8598 -961
5090 6158 -121
8393 4393 882
9663 2304 502
5792 2131 620
1886 2526 -196
512 7546 -94
1123 5891 158
8558 6904 397
3488 2086 116
7090 3964 654
3741 5382 -375
7537 1314 672
9095 5122 597
6034 2016 -518
5550 5223 -696
4702 2953 570
3025 2098 -419
2327 3457 61
5185 5015 -645
5369 8490 -897
2055 8558 -328
8664 7290 472
4644 8469 -85
1773 991 668
3080 2062 679
6110 3446 405
338 1806 -556
5194 5310 -848
8967 3192 -863
202 2831 -800
6505 6289 -658
1826 2996 224
1695 2208 578
7269 9030 -981
5236 2295 434
510 6073 793
6888 8757 -731
831 6372 296
5226 5173 603
1432 4256 335
3661 4570 -381
9408 9614 560
7195 5530 542
3394 9433 -473
3166 1855 634
7340 5166 -570
156 8641 -915
1550 5457 -71
7082 3481 -297
637 8376 -774
1268 6138 190
7885 3520 428
2553 8170 193
3956 5420 361
8547 9288 698
2363 1966 188
5529 5639 836
2642 7561 -450
531 7161 -737
8674 2227 -552
776 3718 -496
6024 6565 -435
3033 4845 -446
1686 4996 -17
1023 7192 -423
7329 3984 -615
5748 8830 366
8479 7550 -608
6997 5207 -919
8122 5431 718
1620 6180 630
2460 7798 462
2568 8139 -826
3117 9227 -896
6758 1702 -634
3079 2312 432
1008 2383 356
5079 4205 -259
6263 9442 173
8722 3465 -479
2758 5489 -331
8532 3064 -613
424 4444 956
1519 4816 960
5540 5769 -98
7603 8433 584
1723 7581 -66
8203 4216 -183
685 6721 714
1190 6995 -639
2354 3224 -369
607 5126 427
5451 7002 659
7032 6816 -65
1698 2250 404
5669 7243 789
4805 6538 -330
5981 8159 991
3915 5327 -522
4995 4992 258
4786 4583 152
8019 1894 393
8956 8979 80
2841 3620 827
1234 678 -662
8135 9348 -671
1098 3829 -470
2718 368 -290
3189 1805 -412
6035 3197 -357
5141 6593 -54
7088 3478 -218
2352 7961 -668
9031 6550 233
7913 3348 -740
3661 8450 526
8021 8796 404
334 4279 1000
8472 4718 478
1981 4602 862
5254 8519 -461
7799 7022 -700
9168 5400 -702
9227 5157 604
8121 5823 -987
828 8472 262
4946 8671 506
5409 730 -204
7064 3867 -351
8356 4632 824
4406 8532 549
5793 722 261
3492 9308 414
6899 2057 -963
7300 6651 757
6899 8274 411
8805 2317 4
4484 6343 -103
9251 4826 275
5467 9850 -638
9197 5040 944
620 4413 373
1301 97 -279
2754 7431 907
3753 1325 -752
7543 6115 90
2219 4008 318
1016 99 497
8680 6327 455
5553 7672 -104
8689 7003 -46
220 2862 595
9380 5870 -848
4409 6443 -409
8252 8183 -780
9499 9393 -949
952 2041 715
299 4151 -697
7552 8397 325
8778 5283 -148
7495 1058 36
2984 5507 -943
1 1855 -133
3302 1262 -906
9103 8832 -658
2404 2435 -208
1944 5366 516
1941 4100 -35
3392 6709 530
9684 3520 911
8208 1731 -651
7210 2684 -126
7866 9785 11
1628 6323 307
5576 991 -626
2706 9694 145
1144 1469 -960
3285 8667 360
5819 9485 175
3452 7247 760
6388 4801 -692
1890 8780 -263
8947 2632 130
4564 7467 -24
2906 1761 990
4610 3967 278
2820 2262 -333
1547 7913 -619
7958 2755 -640
2734 2291 463
3427 536 102
6150 5995 707
502 1910 817
8798 401 -221
3157 3333 985
9687 5860 -945
5606 1462 419
2410 2577 -143
5382 9148 217
4563 7261 -760
2645 708 -605
1869 7264 3
1202 9439 -652
7133 1492 921
9211 1553 -302
6677 4422 824
8328 4737 397
8375 1794 -84
3285 1910 -448
4882 8949 -353
5350 684 -871
8180 2275 -123
4293 1688 -762
2020 7478 296
6790 8977 -276
9081 313 926
7472 1069 -727
8207 3428 -674
4292 5468 963
1795 8428 -865
6892 4759 656
7157 4027 74
1307 3251 -231
5110 8096 -696
8673 7406 -230
1073 8293 -527
2838 9832 720
7933 7793 -884
1811 9199 -838
4249 1446 -991
4232 2478 -270
4942 6754 677
937 3026 -476
4026 7403 606
2573 9243 522
7993 3324 -676
9249 8933 814
6677 8518 -166
4952 1457 -154
5368 3570 828
5167 854 -650
1067 6742 -836
2546 7664 488
288 5858 725
247 9770 -555
4193 5029 -414
6549 9669 -772
2702 5069 634
2177 2507 498
3708 4593 -130
2980 1079 -324
3334 8209 742
130 5098 152
3844 7318 406
779 8192 832
3246 1736 -410
9847 74 -634
1777 2707 -326
7096 5849 -369
6118 3223 -362
4538 1275 -104
3083 9135 315
3571 1403 -420
5195 8167 782
9063 1943 -541
7096 3860 238
8194 8490 -659
6748 1708 -90
4462 3478 463
3782 6975 -356
8596 8199 672
3310 9795 -560
1000 8799 717
6799 3487 372
6373 9219 178
867 7483 20
6894 1377 -415
1875 3867 -337
8590 2640 -811
3428 5104 -264
336 3920 762
1539 2921 -274
2150 5856 -76
8456 5400 -147
5668 2514 597
6086 6244 -514
9276 462 400
9168 3667 -943
4535 974 -318
9633 6737 -685
1774 9845 -775
4680 8219 979
4441 5781 -71
1203 3289 52
6395 2866 -522
5203 3838 -759
7956 1155 872
7819 1757 553
1605 9531 275
6641 2507 -453
5317 420 793
7067 3691 -213
4604 1717 904
8487 8545 -872
8190 5451 675
4781 7800 755
3356 8697 381
1711 5451 462
5732 8935 746
9756 4418 660
9123 1828 -502
6013 4531 -558
7581 3668 230
1318 3389 649
7722 44 -531
7076 5053 -989
6067 7747 -958
6327 3124 -86
4770 9204 -462
6261 5782 480
2985 3838 -718
6779 1271 318
5519 6193 861
1189 4680 86
1513 5375 -620
2168 2943 -340
4829 9511 365
3755 7752 -929
9697 4919 -186
9051 9067 874
240 1803 -948
7817 6177 580
7494 8048 -839
9613 9550 -776
8419 1305 220
9487 1520 -259
2952 7809 506
3534 4471 -331
2671 6759 508
1846 6066 -957
480 8253 -703
8154 1024 745
7309 8297 964
2559 9355 565
7211 2360 -622
9308 1767 175
2259 9505 616
4143 8784 -910
2990 2305 156
2861 5678 404
9292 3193 -929
6022 8032 536
3588 1288 -666
5432 4989 -56
8267 6798 -186
9645 2175 289
4569 9346 -431
1980 3073 691
8706 6691 250
633 6665 370
9057 967 249
7290 3457 537
9054 3733 -674
7568 3993 -76
1039 8271 962
6492 4513 -266
3783 6222 173
6369 344 809
8464 1574 79
3588 7141 -754
9814 3615 -855
1599 1428 -652
9533 2171 84
5239 7584 -909
96 3382 -656
9570 8639 -427
3848 7740 24
513 6599 799
6201 7725 -908
3589 2533 -398
7101 3070 -466
3175 6741 120
6691 1807 -336
6141 3981 101
917 8580 -166
99 9025 -942
9168 1446 301
1215 5258 -167
4744 4108 -884
4492 8101 620
2540 8224 -373
7101 8436 -778
987 9652 806
182 8259 -411
8459 8391 72
223 8600 325
1068 3252 -77
4418 120 -367
2074 6202 873
1171 1053 -462
4638 109 808
9627 6704 -507
45 9785 167
927 8698 -329
2939 2300 97
6849 738 779
9412 5430 -898
2180 7002 -724
516 383 338
4823 3748 789
3067 3364 -459
1001 4290 -393
822 4921 126
8384 953 -3
8078 8067 -800
5393 7623 -148
9119 8538 -476
144 483 -37
9682 4029 -297
5293 664 -16
1329 1086 -791
9584 7134 94
6898 4934 -354
4392 5430 645
8738 9484 -593
1747 706 893
6939 6825 4
2925 6272 -457
3764 8232 247
474 3355 758
3132 5538 -587
6015 2408 396
1792 7857 -903
1080 1346 346
665 475 974
4257 4818 57
8598 1876 560
9 7208 328
6722 3235 -986
4588 4275 -831
2338 8125 -652
7062 9288 -118
2931 6421 970
9850 5605 165
3837 410 654
7690 3017 -415
56 3413 463
951 9653 997
2457 8611 -966
2072 8442 -648
5144 1866 -710
6306 5756 908
2167 6184 -524
5151 6402 -837
246 5401 -366
9262 3009 -121
6680 8830 -362
4496 2093 -774
1764 3578 973
360 3063 -102
7340 8031 635
7529 3385 518
1012 6879 113
6157 4247 621
450 5169 -448
3930 5457 -882
1696 6941 721
1291 4491 719
3420 857 251
4372 9614 523
3935 3721 768
9707 6199 36
3331 9686 144
1239 6063 213
1464 7359 -889
8039 2706 -87
3756 7344 -322
5130 7120 351
2564 1939 738
773 4777 -792
3613 8599 -387
3333 5812 -413
7151 9261 -569
1429 4129 807
8230 8098 -633
9079 3329 958
4396 7207 257
6880 422 31
2645 6158 577
5001 6587 -492
1817 6968 -862
7920 1359 -282
9035 6508 -969
3518 2174 -867
8669 9646 452
9065 9241 955
9563 2993 -546
6165 2244 -441
3521 2028 -404
8479 2772 934
2493 1700 990
3346 3289 728
1420 1141 -902
916 611 623
5444 9176 -786
8645 8859 -447
3020 6766 -274
3636 5143 538
3051 4605 -139
3659 9538 -382
7285 6811 -69
9386 1055 -997
7590 3294 59
8182 8117 -296
518 9750 -193
1679 8134 -375
7021 3208 -372
9067 6001 907
6343 2395 -534
2016 2244 -778
1948 8735 998
5754 4570 642
3971 6539 233
4908 4771 861
3723 8991 -13
4002 4441 -595
4184 6522 -496
2968 175 -412
9740 4297 -558
4147 5559 277
2863 2806 -304
847 2749 880
3200 884 581
4448 1824 -853
68 5444 798
8029 7220 -649
4429 4532 341
2241 5947 129
6942 5831 -664
1742 2197 -487
4884 8244 745
6899 7385 -555
5301 1334 55
5089 7697 520
4735 5747 584
2369 3884 893
8324 4012 -34
1266 3280 -917
1146 4996 734
6132 6779 94
5065 1640 -219
6241 4691 -924
1056 6189 110
7906 7531 -279
1743 8591 523
1077 6080 863
7263 4900 453
615 3780 -170
5512 4756 -737
8549 5720 548
510 436 996
2110 2292 -858
2509 8864 -584
257 7635 -564
7419 5760 714
2765 8095 750
9235 2220 -636
1553 9360 -899
5773 7626 -651
1952 8345 -361
4954 818 400
2758 5582 -713
2752 3431 149
9594 1379 301
7571 437 524
8613 5542 478
5658 3520 -717
7657 321 834
2640 6931 645
548 8427 -797
7026 6120 -167
1485 1510 313
8797 8304 -952
2647 9361 -1
2570 5387 480
7553 1204 191
7147 1649 -564
6071 8059 -523
4995 267 792
7176 6863 -566
3488 1447 -272
7452 9089 121
8254 2623 -682
1639 9205 -913
560 9224 326
643 5298 936
2371 4488 -777
7042 2737 536
9454 2594 934
7843 9423 365
455 4668 -523
746 2198 46
5072 8651 -746
605 4494 636
474 4558 -172
2511 9533 -879
3774 1753 926
4778 7924 -854
2975 7566 824
9375 3506 -103
2064 4965 -943
2235 473 -675
2611 4451 -273
6645 3433 930
4798 2569 133
1039 8647 652
7824 5295 800
1742 8429 -497
7544 7018 -666
2064 6058 -681
4385 8042 -451
7258 2572 -547
6984 8491 733
9354 3548 503
5221 3009 -71
4153 7028 -523
8282 186 229
7432 449 -952
9223 7672 -192
466 2827 -568
6835 5253 -822
5674 9693 -245
7975 3182 -342
8441 8173 93
5974 66 644
1511 476 -440
1173 1394 459
4972 3265 -857
8096 7306 921
8772 6468 -32
7915 6265 676
331 9146 -751
4464 696 639
5351 4507 81
4295 5277 -877
2383 9491 541
157 1359 -887
5638 9054 679
9581 5715 656
1204 8272 -458
6204 3090 -991
2875 435 667
83 5862 -63
8028 2235 789
7705 7171 -809
9105 7900 875
4958 3474 -554
9502 4206 -441
8593 2704 -821
659 9364 233
2464 7864 -866
7218 8965 -895
7672 2490 -949
6028 2612 967
3612 9032 -425
8339 5275 434
7152 92 921
8505 449 -38
7012 6826 394
2267 6733 -499
706 6750 99
3827 6390 635
778 5068 -547
5365 4237 402
3408 6764 442
652 3274 265
5733 4662 518
66 3982 -643
8592 5552 -98
996 6737 99
6375 4009 -314
4853 3741 -122
3848 3993 -251
2104 9484 720
8433 1884 -64
9545 6974 -616
4179 6094 -532
3876 3465 -948
643 9098 619
403 3832 -860
8012 2351 491
5176 3021 216
3806 5030 -322
9836 712 -809
1592 2101 -933
8617 6033 -211
243 6883 -228
7834 4515 -26
2464 97 -273
2893 2912 256
4787 3393 -36
9640 679 391
1881 6823 220
3349 5184 624
6956 1250 -337
2326 8567 672
3798 6213 -572
7879 5481 -757
6602 5321 -757
3521 544 -683
9525 8780 551
3502 114 -104
9734 3458 216
6779 9546 181
2138 1953 -717
2427 1431 -802
2579 2233 -671
1974 9830 697
466 7947 574
2149 1718 161
4617 4287 -531
4602 3776 873
5313 3655 -888
8836 7445 191
9600 4158 419
1262 9785 979
2723 4191 990
2416 1948 -766
8613 7121 810
7996 2160 112
9120 159 690
2211 6955 -894
6104 2051 -363
9615 9559 -844
3997 3319 -11
6052 4953 998
1713 9235 471
5522 1738 -506
6285 6294 -572
2720 1615 -201
4719 9085 -312
299 7399 -647
2003 2517 449
727 357 -338
4611 9579 -646
3369 7478 -318
7099 2933 -44
9064 2786 -825
7647 6118 -759
2243 7041 93
6033 2984 923
5482 5898 -101
289 6456 197
6393 2151 998
903 3124 -226
7658 2017 359
9557 4767 215
7878 6750 -115
7398 4096 341
2655 6095 -27
7149 8555 -878
8908 2317 -782
8027 3987 807
130 7566 -210
3853 3679 791
8144 4551 -539
2438 2269 806
9319 5501 62
9645 4897 -827
4465 5651 -987
4144 8923 -14
5066 5131 -446
4371 529 -262
6442 5422 -408
2464 1877 -658
7187 210 384
596 326 523
7137 5865 554
8286 165 436
5204 9693 991
1472 5347 -196
9273 7620 -277
294 5100 846
8694 44 512
6264 5339 188
1275 4224 982
3873 3519 710
3607 1496 587
6467 8077 672
4500 557 -255
3121 9213 -878
6946 4041 -907
2618 2232 -635
7978 7141 879
1601 8535 624
3704 2433 -30
3108 7602 461
9066 78 96
4964 9236 -692
8006 4181 -526
7629 246 144
6506 4144 450
9279 7772 -480
8227 9432 798
331 211 -452
6575 5381 510
1860 7025 57
7322 6107 -603
6914 3369 626
6891 9097 -415
6061 8419 387
7420 4444 -591
1363 8956 -342
2775 286 626
1182 1174 48
6398 9459 -136
9794 40 426
619 2710 709
4242 2214 -82
4514 260 243
5861 6178 -283
2555 7866 480
4473 6430 860
9490 8882 724
6977 6823 -672
1939 6303 -627
5995 1537 -218
4811 2102 774
6858 8474 -745
5350 4653 709
541 4483 118
2763 8122 -170
638 1109 -255
8225 222 -965
5805 6145 405
4629 2430 -953
7583 9337 861
3642 7010 -680
2535 5962 -737
3614 3064 -471
9040 8730 249
3182 3413 347
9648 4494 -969
9665 2104 -994
9656 9786 -58
3743 7109 628
3680 8045 -508
9866 4195 675
1038 5889 401
7773 8481 -127
3481 7716 590
6314 3928 416
7563 7641 900
9617 7983 -390
8897 6550 -877
5714 8280 -250
5334 6034 -42
5062 6850 -111
6403 2062 569
5834 4190 500
9800 2446 950
8716 6422 -743
3901 3639 -732
4233 1148 339
8937 4207 -497
3516 1711 -14
4757 4058 -485
3313 939 -533
5484 3598 3
6647 7198 754
5354 2914 -426
3219 7659 986
3692 1007 -621
6524 2336 -618
5272 9814 -78
258 4352 78
149 4370 636
8499 6437 501
7320 2407 -332
8849 2316 -810
5810 1638 -342
7523 870 -573
1191 8148 -962
2898 4261 787
308 7124 504
8165 5186 422
5859 8715 -389
1360 5879 -265
6092 1306 -69
2936 8979 461
6987 8634 180
4185 8813 693
4861 5638 782
9624 6704 830
6175 5309 -3
5877 7422 -175
4164 939 514
1021 1481 -804
5821 2211 22
4852 1273 433
3607 6513 98
6531 4653 796
8284 2647 740
1502 6086 -297
5317 7381 -262
7653 3226 -194
7702 4317 -577
5378 43 -813
2385 5643 -461
2462 5637 -548
6369 5369 969
8309 7854 107
4725 7144 -397
7938 7913 -801
1 4514 88
728 8475 253
7877 4711 -450
3691 7608 63
2791 4577 246
1987 5462 -707
2231 2253 237
868 5555 -986
5282 7492 826
30 6036 -605
3518 8481 -555
7007 4226 186
4016 181 367
3690 5273 404
618 592 -568
7975 6344 80
8038 8137 39
7340 6836 -242
7481 6447 -653
9631 4629 -518
6513 9607 422
2296 5070 783
4535 7999 1000
3754 9444 -625
7619 1178 159
556 9279 905
3192 2618 751
1435 7351 -705
7277 8733 -970
6259 4509 -760
2117 1437 -849
6385 6493 -773
6300 4177 297
2521 6875 748
7533 6739 -734
2741 1246 -104
2066 1551 -839
1476 1380 -243
6727 8496 469
513 9771 -525
9113 5898 973
9749 4700 -979
6275 4969 857
2146 2688 569
3522 7367 -93
4702 3689 920
5082 4417 -682
2063 6287 -735
8729 2254 -856
3139 6059 -955
8012 4069 -622
7241 3816 -50
7521 9021 958
5311 7419 -927
453 9303 948
470 2848 766
8833 7646 -303
2966 7210 -834
1435 3957 259
676 181 975
1954 840 392
1761 5434 407
3326 2069 -118
9611 201 98
1911 6501 -954
9383 7358 -314
7644 5981 -405
9417 9576 872
5297 125 299
4361 6223 -730
8082 5409 889
1727 8671 -522
3780 2192 -633
9247 1426 -931
7697 2828 4
4824 2384 614
2023 5869 -895
6454 9329 -611
4779 9346 790
61 1754 581
993 1393 860
2201 9596 -673
2519 7103 -328
8311 7646 -201
2991 4075 -272
7220 7209 -729
4703 1884 -117
2794 4737 -58
2820 1545 -385
7699 7686 784
8971 1628 563
6089 7525 -964
5828 2741 -945
7238 4937 257
1755 5543 802
3100 9239 -132
714 7223 75
828 2085 824
7357 835 519
7095 7732 379
7229 5908 -905
9398 9392 -976
2293 9090 -264
3949 473 -762
4585 3768 -784
24 7358 -884
524 6948 748
3401 4305 238
2605 4817 762
2422 6876 900
615 254 201
8264 4706 -649
7228 6134 -750
1223 5914 -289
7799 758 810
4655 8923 291
5587 3473 491
1749 287 69
8109 6875 -414
1544 2038 103
4574 1316 818
558 6929 -89
9383 8500 587
7338 8314 48
4662 459 -562
8143 7117 -812
5041 77 959
7110 4602 -674
1203 8247 -435
4440 7917 850
4885 1301 253
6692 2737 487
6249 7976 427
5835 6125 571
2555 1510 625
8987 9217 508
4044 7499 -641
1293 7755 591
6606 4929 685
5751 8487 715
774 7250 -233
9829 7472 -822
6075 335 198
6258 9494 81
9141 2290 -378
9061 4076 894
7769 767 85
3040 8779 131
7846 2808 -904
3725 3404 565
9014 1155 -732
6891 1207 -270
8610 7910 -943
7809 8781 -568
8308 4150 97
5639 4530 956
4694 1948 -953
5486 8181 726
3748 6335 473
3104 2440 528
6386 9107 689
3915 8592 -157
9239 7114 -746
4554 3716 502
2172 6276 -423
4949 9535 -269
752 9049 595
5000 6386 203
6027 9001 -713
702 3014 231
2092 5067 -515
2399 9328 667
5999 7528 -187
2795 9403 557
8334 5317 318
3352 2225 -33
1139 3531 15
3291 9094 294
4479 7267 -8
2562 6544 633
9584 5629 184
1136 6464 -323
8404 7005 -827
2538 1910 248
3789 9408 -10
7937 2068 -699
4729 7422 -370
4411 384 -792
1388 7821 41
5584 2162 494
2740 9621 417
5135 1482 472
2542 3215 400
44 5275 757
7237 8031 -755
6272 3921 512
4451 9590 868
2405 2012 883
8030 8527 226
8230 1785 266
1237 2483 -891
6427 3313 -734
5471 7168 -326
5518 9692 481
6033 8624 -800
1648 6914 -833
1266 3510 -141
4290 6241 954
6453 8170 239
8455 8590 -728
1283 9557 594
4147 5667 701
9452 9507 596
8136 5844 260
3384 9607 537
1210 8305 -709
8400 3471 562
6506 8333 -166
9512 3012 -874
4466 9021 392
1068 1541 -909
6161 7177 -887
1748 5648 -296
781 6109 -328
3105 3129 518
8800 5289 725
4732 7163 474
3501 2727 -895
4343 8028 -547
437 9487 -464
3806 3509 -294
6670 3661 -451
6577 1252 334
1798 9860 186
5079 6106 446
5727 4340 -498
8056 5009 -235
6559 3506 818
6397 75 51
3021 9357 -954
5864 5158 282
5722 7251 -602
2406 680 -268
5472 1653 874
3523 959 157
4248 3975 257
960 1239 -397
7118 8804 23
9258 5300 -476
9024 2840 499
5157 6899 560
8152 3929 921
7606 8659 453
5659 1178 -240
2173 8793 -916
1472 7320 -485
5622 943 -930
4433 6883 410
6656 9020 890
495 455 -562
2731 7089 -469
4084 9574 686
4364 3157 198
3036 7513 -527
6300 6165 716
124 1550 586
3258 9722 322
3257 4147 -591
96 7023 938
799 1925 -287
2142 6199 481
285 8045 572
658 1122 -510
2324 1727 228
3883 4234 -281
4180 5402 -847
6403 5853 -477
2528 4935 721
6278 5780 300
6724 7864 -851
5915 988 863
7253 7770 -59
1465 2302 -468
4721 2229 -502
4553 7915 -588
2609 8916 -117
8762 4317 -934
9784 1997 -535
4986 7334 -973
3851 7669 911
6381 4528 558
7473 7098 -978
4332 1258 454
5080 7993 -775
958 6807 -656
8403 4795 -206
1615 8381 -127
656 8064 663
6707 6026 -647
1043 4659 27
4477 1516 41
9803 5308 40
8073 5257 -509
8858 6096 -771
8441 7425 620
6776 5594 -318
5257 5256 -843
6491 7733 199
5082 6028 913
1001 943 -561
4889 2671 576
6623 6630 -724
511 1532 285
1469 6860 -396
5941 7462 768
977 3229 -981
5595 712 152
4156 7233 -944
2926 7999 -465
6053 795 41
8900 889 -533
2079 7276 -613
1495 5005 -18
2556 2442 -162
4234 6711 -238
3777 4454 283
2339 8390 -433
8320 2934 -694
5770 5087 573
4726 5012 241
2106 8078 -81
8971 8503 -910
5345 2338 -673
3267 2963 431
6498 4540 973
3715 5450 -29
8151 9220 -601
5209 2896 -529
4164 6726 -920
9463 7705 -612
6834 2993 69
1414 4037 530
9022 3625 178
8751 3457 888
7185 6120 -516
7978 1093 459
2177 1826 -701
8661 4575 187
3843 3548 854
4103 4847 743
589 3295 466
2472 5294 -406
397 8287 986
2192 3876 -515
6184 7109 -192
1983 8565 157
2753 7689 273
6822 8289 -32
9124 2543 -31
5623 2148 -422
8858 3538 210
516 4334 -732
5 1923 88
8435 379 -567
4054 2129 207
8601 5337 789
3133 4914 -925
2562 7999 916
1804 6632 -6
2758 4242 -857
5476 2806 573
1393 8333 284
5744 2440 325
5325 7030 777
1011 5385 740
4194 9139 -262
9858 7769 450
6899 7748 -451
6979 760 577
6592 448 135
6891 4681 -892
7782 6950 580
2420 4024 775
7133 4602 -665
9807 8745 65
4613 3280 -697
184 9175 134
2517 8415 649
2138 6059 -608
7319 4159 122
6746 7535 -194
2385 4777 405
8321 7066 494
2759 6619 -12
150 7188 -954
8535 7352 -611
2135 3206 -534
393 4837 -129
6702 9178 369
7735 9184 -584
9230 4082 950
2975 3314 580
8273 2263 677
507 1701 471
1181 8066 -998
1529 4034 276
5591 6037 -407
61 1796 -818
8338 8854 430
3969 356 -978
7429 7612 349
3912 3543 670
110 7948 116
6173 7872 -641
9050 1322 419
244 7240 -780
9704 743 416
4126 5055 100
3174 8571 31
2192 8347 832
4940 3894 -824
8027 853 419
6069 1379 588
7783 378 -462
1407 790 832
5190 3447 -881
1288 7377 40
640 2370 -462
5111 703 -495
4555 285 -396
4608 8727 323
4790 5428 237
7305 1314 -969
5987 301 -338
1777 1152 -192
841 5122 623
291 1789 -323
7879 5742 338
1585 9798 -270
7950 4727 73
8825 6428 85
9623 4460 34
8684 9074 -205
804 381 -597
8760 4658 352
712 6258 -884
8527 613 -285
7628 4478 941
8760 1057 552
5266 7231 695
967 7028 273
8661 8534 538
9608 1386 647
525 3323 86
4887 3238 219
9200 9698 -940
3702 845 -862
3934 7951 -107
2581 4301 300
3054 7994 170
9612 1597 780
2704 9642 -754
224 2779 54
691 9030 303
7460 5121 -270
4011 1214 -613
6651 198 -28
1642 8191 50
9732 5943 90
6533 5435 -39
9656 8138 -194
4970 2444 -41
7360 9441 -791
3532 2123 729
4458 1843 -226
943 3112 -969
8844 9680 -584
793 5099 877
1579 9541 35
4807 4264 135
7192 910 285
8303 6730 844
9348 7132 -947
64 9313 114
7160 3210 -552
9444 6064 -469
2686 9311 211
8556 8356 -418
8150 9744 -251
7808 3119 623
8097 8982 936
6970 3998 -742
6290 1930 961
9859 176 -420
8959 619 -155
3058 4689 650
1978 9671 -791
5456 9564 -29
7443 4900 -332
5895 5711 -312
9287 5974 -959
4301 8258 -470
8857 4820 -778
2755 2122 -151
7856 5058 30
4856 412 -9
5019 4720 -50
5505 8560 894
6691 1729 783
1804 7596 -936
1203 2576 278
1300 5534 -992
5008 4534 -777
777 7122 -960
4851 8477 108
8564 9629 343
137 6905 733
8388 5357 560
4487 1927 -186
9560 6947 79
5473 8745 -124
4614 7377 -916
4044 2536 9
5255 3414 -875
525 3240 -128
4463 234 899
3608 393 -287
9624 877 712
783 9737 442
913 201 -342
9105 3774 237
9728 8381 127
855 8667 748
3826 3131 529
1239 7680 -419
1885 5526 58
7116 9336 557
8302 6379 781
1668 7380 636
3767 6066 239
4042 3799 708
2965 7827 -686
2844 9431 401
5030 6001 59
6063 5555 861
5715 821 -130
8814 9478 518
1780 2985 513
7253 9526 -910
3118 9490 543
7973 902 134
2299 5594 735
5109 3979 133
7907 6152 -732
6798 4614 -884
5497 8051 521
1868 7481 465
7241 5921 -262
4005 1221 -469
4727 4247 -238
3711 4084 22
6832 3867 -807
6017 3705 -634
5013 8974 -218
340 1763 346
9250 8007 457
5613 6263 826
252 1120 571
5629 3489 385
1844 4140 120
9532 2008 958
3158 6766 519
1613 3837 -874
6628 9078 -689
2127 6464 408
2021 505 382
5350 5395 -861
8093 4072 -86
5955 6772 -75
606 5810 -500
3585 3216 432
7262 1099 556
1572 2808 -605
3320 2136 -88
685 1190 334
1417 3064 -338
9554 9478 229
2382 4602 -169
1099 8715 -73
3813 7964 -799
8252 9399 419
4991 1982 -811
1409 7240 518
3695 7969 180
5415 9425 279
9659 384 393
7216 5424 -380
5245 4867 -559
3764 6169 980
1184 9337 75
8838 2628 906
1415 4231 415
6167 2537 -694
4407 3399 235
127 1099 877
8661 4457 -362
6496 9486 748
9225 280 -220
1554 4616 -186
7435 6543 -213
7203 3376 -413
1720 2190 -297
7556 7899 -890
6970 4786 -884
896 4574 24
2832 1391 -48
3897 8945 -248
7610 7304 -215
9697 2015 -935
9678 1954 -41
2207 7763 -781
6652 6075 466
2303 7252 -187
6390 7999 20
7085 6306 911
8700 8092 -361
403 9744 703
1429 9159 37
7932 948 358
4227 5791 -887
1873 4486 277
9397 16 762
8426 2591 585
5668 8647 -913
5186 6073 -559
9436 2159 503
4405 4408 -735
8657 1117 -546
89 1409 -813
3261 40 286
7451 3365 -791
7382 7341 359
916 5231 400
940 4249 -581
2306 1192 588
8951 9746 269
868 9211 439
3410 9037 198
1406 2588 -918
6 5780 773
2435 3019 656
935 2817 -837
8226 6160 530
9456 9332 448
7222 5975 411
9651 7883 919
8794 5808 -967
7040 928 252
3629 8208 -854
5331 9053 457
1996 6352 962
8328 8082 -668
4525 3216 324
7288 7646 -901
5270 944 621
1865 9074 287
8259 3738 590
8014 4867 637
6240 7870 -565
1772 3982 -956
3187 344 -688
401 9095 507
7480 4329 -26
5968 7076 471
7128 4067 -408
1512 905 -324
3314 4546 820
4392 3672 -640
2516 685 580
8674 5618 685
1074 4671 -883
