18
848 1648
308 741 98
513 491 99
154 199 70
56 716 767
202 148 198
282 378 961
607 175 520
646 468 338
285 374 113
813 159 606
251 134 499
206 563 362
798 201 260
247 64 512
251 520 941
628 627 909
425 581 394
661 610 312
547 774 924
619 417 246
138 703 235
816 98 555
286 530 799
588 318 238
111 126 905
613 330 739
828 739 472
204 428 752
461 120 579
54 3 78
724 215 207
460 555 180
159 332 385
680 143 363
15 301 214
319 158 277
536 39 230
490 217 800
563 307 820
81 456 65
502 739 78
166 612 305
666 514 302
213 691 448
752 622 712
47 320 976
344 271 610
430 813 15
327 703 346
186 566 345
438 294 550
262 425 626
622 26 96
486 667 336
685 47 963
705 623 57
287 428 912
744 609 422
300 716 866
674 353 266
210 249 597
365 217 463
715 614 199
199 488 842
658 731 635
328 573 250
77 505 876
415 228 49
284 707 502
821 730 826
222 591 641
632 84 426
591 133 723
708 473 684
699 314 516
694 364 300
578 129 651
730 400 841
669 382 794
163 453 946
127 92 558
638 290 210
774 398 454
667 88 601
763 494 881
807 472 870
636 161 437
34 160 123
212 690 599
7 98 451
103 427 37
744 187 991
351 131 948
721 254 411
687 470 982
85 42 727
467 151 240
572 511 753
572 100 485
50 551 191
566 505 359
231 754 898
382 726 466
591 473 906
415 302 419
259 253 475
261 468 893
529 663 688
468 528 79
54 485 150
645 737 17
809 535 393
153 734 417
797 798 841
385 787 871
244 541 422
671 265 142
268 8 876
687 614 784
420 804 110
337 104 221
508 186 147
591 179 392
369 438 764
122 111 633
406 324 466
829 648 994
466 745 589
85 93 504
487 764 262
675 829 990
625 780 85
773 391 537
390 358 319
530 87 712
195 391 233
484 157 866
591 289 365
271 111 51
625 752 846
72 46 710
230 166 253
86 369 384
19 735 972
158 18 516
299 570 597
233 617 24
388 515 724
733 398 249
734 482 858
625 83 765
650 516 52
794 605 627
144 672 192
369 759 932
488 800 882
513 816 16
75 403 118
273 237 497
577 823 201
735 811 691
428 393 699
14 154 703
692 250 287
187 151 501
619 560 257
233 455 694
68 632 82
403 173 51
799 259 819
484 221 469
752 479 97
346 821 822
546 642 906
279 595 6
819 440 298
554 391 857
453 104 713
559 699 429
356 85 417
613 108 846
364 372 574
677 426 443
67 502 371
48 387 446
123 202 285
648 192 229
252 587 967
342 820 585
361 495 578
573 239 746
729 277 67
73 111 355
376 536 179
317 426 845
658 606 872
812 527 695
452 535 649
463 813 466
458 634 337
63 49 831
58 705 324
292 638 249
77 645 806
119 243 285
243 209 691
617 165 449
572 195 736
57 19 359
702 65 67
186 312 710
420 476 302
85 696 698
113 253 319
487 735 400
239 739 55
224 319 476
827 238 219
348 598 946
357 592 732
707 418 740
668 20 780
1 683 322
78 387 629
820 543 249
682 631 717
477 769 758
269 437 699
602 545 109
578 218 176
501 222 860
512 629 206
774 98 694
681 85 388
778 220 145
372 111 350
63 78 88
173 500 348
310 704 124
172 401 735
137 807 860
660 647 375
170 157 891
481 68 582
624 183 970
816 576 786
817 584 811
646 244 74
495 188 109
815 644 862
30 161 114
336 520 920
71 579 572
82 779 812
271 368 736
89 630 845
59 766 513
422 220 978
777 400 428
194 334 547
691 460 376
692 463 935
498 789 520
514 658 546
538 204 499
55 556 86
250 322 280
381 254 735
90 319 854
772 241 184
714 293 527
741 483 231
710 152 657
308 255 787
759 228 596
237 583 760
716 65 59
152 151 332
219 509 421
177 539 667
8 414 260
158 710 800
110 706 391
813 672 419
700 332 719
596 581 446
730 188 939
618 29 316
176 474 846
98 438 945
250 288 593
707 616 787
250 746 969
348 387 813
810 299 358
323 814 492
88 70 997
393 395 49
732 102 605
282 610 136
231 23 750
369 86 111
76 647 247
219 352 584
284 492 675
829 636 609
577 148 127
577 283 721
434 534 420
99 553 557
798 337 500
125 378 625
95 242 691
70 312 77
729 158 899
325 2 2
115 556 545
387 745 40
247 808 170
307 114 467
354 88 346
242 295 613
704 366 750
225 232 882
366 461 738
593 761 990
178 721 220
457 77 445
315 710 374
704 446 929
637 22 659
464 420 139
635 381 909
594 383 917
28 592 727
412 40 117
397 394 844
67 685 117
437 349 348
792 342 553
793 652 40
220 318 745
708 654 512
118 232 742
22 251 14
363 378 144
271 386 127
588 214 424
658 721 470
171 413 484
7 239 381
689 135 449
245 24 911
85 472 648
382 817 614
444 685 704
263 510 327
673 550 874
265 296 135
306 743 33
348 419 414
556 495 149
144 254 144
751 588 427
330 99 366
515 51 983
658 11 303
521 723 240
389 163 917
290 556 363
646 682 328
48 663 102
613 646 107
380 221 159
682 797 478
782 38 975
518 68 844
29 747 71
33 601 241
227 427 262
154 801 739
345 650 827
799 17 414
214 487 39
233 626 450
441 350 357
175 56 20
682 19 657
45 31 909
27 180 644
125 473 186
680 69 713
683 562 353
318 395 72
465 729 930
162 318 43
681 288 508
20 213 333
661 404 994
452 66 996
616 355 863
786 647 636
246 709 220
631 198 835
638 816 790
142 371 862
813 566 571
726 780 4
8 769 415
628 403 176
282 75 961
526 69 314
97 722 894
391 295 73
90 525 230
107 359 382
34 111 81
30 14 498
360 416 696
34 766 494
693 809 363
106 53 667
759 6 891
700 799 128
385 376 219
631 480 396
584 3 933
566 789 327
258 522 770
482 535 928
447 467 312
97 508 994
33 73 419
231 314 351
638 259 801
86 87 401
637 321 598
680 80 177
49 169 507
517 442 20
323 666 791
182 764 328
186 179 173
763 643 312
649 806 523
304 195 592
779 124 412
108 147 829
398 88 77
80 110 453
825 366 989
460 678 377
247 264 97
490 520 786
229 114 98
346 488 317
714 690 928
699 154 860
9 710 747
379 589 7
565 764 904
657 808 528
81 248 613
398 758 402
148 463 688
456 173 660
433 720 469
105 218 549
792 8 707
569 704 176
801 28 910
788 352 766
611 747 192
814 61 338
761 54 279
513 651 869
749 395 637
490 758 379
659 802 953
408 62 893
285 679 766
433 512 196
297 551 166
197 305 550
424 7 263
86 189 297
85 150 749
200 497 450
605 349 25
125 94 836
69 303 339
647 820 723
539 169 661
22 188 941
761 656 701
759 221 772
391 406 339
123 785 336
78 205 432
200 459 480
637 38 25
284 257 673
422 549 875
49 286 676
42 653 493
551 344 293
400 19 428
200 291 390
517 411 544
740 828 165
317 355 936
123 521 763
125 406 536
645 39 641
127 566 177
91 533 721
35 269 934
301 517 333
230 462 697
217 112 226
271 761 165
549 164 201
772 395 414
705 555 884
438 269 417
807 98 123
499 476 516
628 457 231
441 199 659
35 765 172
321 415 390
88 408 788
777 499 609
741 220 14
296 270 15
810 586 891
163 630 405
316 325 482
377 477 796
365 598 789
632 384 517
826 397 302
347 316 911
47 682 89
278 35 70
636 19 909
95 191 223
55 589 370
511 192 45
351 411 970
121 374 874
770 263 676
620 566 292
822 820 938
246 310 830
783 588 148
430 642 71
359 114 851
550 410 564
86 553 997
664 627 602
673 349 451
516 754 623
518 656 561
133 153 619
698 708 565
769 665 858
240 151 460
338 766 449
594 241 239
318 181 924
551 187 628
327 791 223
166 311 673
674 201 258
429 636 107
273 376 725
110 571 62
559 718 410
797 603 980
558 406 993
555 753 701
281 385 784
59 135 338
778 233 264
138 495 464
542 466 27
119 716 891
557 209 159
270 214 100
658 556 240
203 1 554
824 794 187
262 820 74
404 758 836
224 108 761
529 132 924
450 571 26
404 585 551
827 508 174
43 655 171
86 312 133
306 276 778
813 128 660
435 271 211
759 740 669
161 412 255
223 165 147
3 22 517
144 105 769
731 686 590
414 745 173
548 727 158
181 719 909
516 809 65
598 700 172
741 339 88
91 169 621
411 174 999
700 548 648
597 598 178
614 751 728
557 260 985
746 282 858
25 220 585
224 592 829
124 282 52
520 178 451
21 157 812
153 627 803
219 750 389
409 722 573
666 376 249
649 39 168
186 678 429
451 690 689
353 140 862
701 282 987
440 6 337
774 143 791
513 699 958
19 661 379
728 183 745
391 610 959
424 68 512
686 74 358
684 801 904
718 165 383
735 56 364
817 173 296
788 641 560
762 633 367
546 436 209
31 64 729
793 478 295
295 153 852
480 309 659
404 110 824
320 628 199
402 595 53
35 232 639
4 633 815
295 717 332
271 426 85
721 726 660
512 699 564
539 359 38
185 42 996
412 159 410
556 569 331
127 176 592
585 83 545
454 352 597
470 187 170
472 579 162
584 806 571
358 710 540
29 799 267
665 763 964
226 229 727
186 753 557
515 503 876
266 678 476
653 599 1
634 202 127
491 502 900
113 772 256
506 45 550
199 302 837
473 307 265
465 811 568
417 176 581
800 364 373
319 314 473
347 448 7
74 405 832
662 604 288
431 711 55
685 271 797
723 341 363
276 358 263
767 265 582
58 111 440
208 114 416
311 515 296
292 573 699
502 769 416
203 137 238
673 440 899
73 686 334
763 753 420
643 104 671
585 450 499
396 582 168
711 177 99
338 332 595
798 459 719
507 168 400
303 540 447
245 440 779
78 802 814
185 361 634
643 829 74
623 332 949
379 814 408
357 369 496
675 713 536
567 607 501
198 330 646
197 590 156
37 100 477
500 388 601
730 786 526
563 441 675
762 28 584
334 493 586
496 805 213
126 444 986
441 404 802
739 374 19
188 81 945
81 473 37
502 523 937
596 358 906
129 530 378
368 101 199
683 574 501
766 57 139
156 777 743
728 269 152
78 20 557
282 2 606
437 54 539
640 28 611
392 233 629
557 414 823
323 461 615
479 307 710
591 650 922
559 773 706
708 178 508
655 522 958
386 363 579
550 266 780
774 178 593
683 636 726
550 33 450
577 793 69
52 475 700
215 527 408
346 39 497
18 641 954
463 192 471
126 614 905
38 240 249
454 42 600
402 453 681
386 765 728
609 145 1
349 24 168
317 70 29
298 170 531
147 139 28
73 768 96
823 781 927
58 306 559
146 334 622
349 470 915
457 750 465
327 456 218
340 76 415
275 651 501
448 93 460
244 550 618
624 373 843
59 34 230
603 35 703
382 194 866
484 87 70
695 237 639
729 752 761
737 716 164
210 149 570
139 759 586
320 43 659
318 599 524
662 743 731
265 346 84
466 778 25
166 577 546
404 78 633
637 792 168
88 513 191
147 489 649
149 126 20
400 415 154
106 715 662
359 409 386
105 568 83
619 578 463
97 193 709
158 607 118
27 816 969
649 584 978
709 750 750
723 7 714
110 755 90
564 414 689
278 683 109
579 506 516
695 454 106
738 23 805
626 790 126
641 16 928
823 613 842
383 606 637
149 557 871
675 472 560
700 58 570
135 633 371
651 213 53
206 450 193
648 522 46
486 775 175
59 118 522
466 66 203
442 122 540
142 26 315
201 675 816
367 70 47
156 602 287
310 215 410
243 113 379
437 559 30
57 547 152
445 708 571
253 55 840
99 556 135
67 477 632
31 14 764
600 730 45
684 287 832
705 463 360
804 306 343
447 777 370
360 653 168
318 784 223
698 685 700
779 239 878
577 60 191
357 507 439
332 91 743
558 479 609
630 478 113
77 468 787
284 828 315
519 727 613
522 480 497
553 711 328
479 41 489
516 777 828
719 388 598
515 755 373
615 80 311
277 817 180
715 809 136
658 282 886
404 614 237
242 736 501
102 512 610
636 118 583
330 513 620
83 345 773
318 7 308
55 668 259
433 411 985
463 670 490
505 163 897
335 1 572
427 21 829
426 428 285
634 515 42
812 694 378
283 397 379
537 828 177
236 121 162
510 688 417
371 672 142
396 602 662
109 763 783
232 518 31
541 242 719
403 458 641
548 109 434
438 539 869
618 292 112
181 14 850
416 1 800
166 431 491
131 436 832
538 240 456
218 798 451
266 344 513
291 616 155
620 143 397
21 779 978
138 141 994
212 575 917
656 713 854
241 242 325
444 559 82
341 128 729
556 20 287
56 666 895
503 93 214
265 77 145
282 189 633
152 459 886
262 150 790
682 121 247
580 434 213
33 393 710
812 693 832
98 38 885
245 693 973
85 824 778
428 91 141
675 769 735
410 80 146
410 760 962
83 491 292
691 274 233
206 207 357
681 582 516
203 41 411
434 333 926
680 362 209
518 250 429
647 90 538
104 636 690
404 811 958
147 411 399
168 732 38
57 8 548
364 697 24
803 391 973
411 556 226
791 441 913
522 78 974
661 66 456
455 535 755
252 560 498
744 388 563
389 288 856
611 693 48
816 569 120
165 760 105
170 439 35
807 598 657
729 368 874
225 466 446
320 134 445
384 660 197
353 585 374
671 1 750
764 803 525
579 22 695
198 403 937
62 275 888
338 61 365
291 454 514
823 207 842
568 664 885
235 404 306
671 498 258
639 7 68
697 637 943
592 587 338
330 353 888
489 429 321
396 513 979
305 442 660
226 168 853
360 595 791
328 35 163
261 497 173
700 15 756
339 721 706
74 62 270
639 124 488
314 57 283
27 622 410
688 229 495
214 148 188
314 364 697
107 110 561
318 804 334
475 332 973
829 556 386
3 119 836
200 114 444
143 742 283
692 699 665
127 650 573
417 732 391
246 142 131
93 633 464
161 815 295
712 384 727
37 406 48
501 220 761
172 110 316
71 303 74
175 691 551
789 75 715
458 40 114
705 260 27
796 56 784
253 764 69
31 828 429
155 8 984
411 171 78
348 535 566
640 189 46
704 459 979
168 504 156
239 551 179
201 393 869
545 770 607
570 680 561
209 721 637
276 503 354
256 414 811
590 230 667
167 224 787
620 579 426
302 226 125
273 325 237
437 240 835
244 491 53
808 175 183
596 157 534
499 384 710
179 364 579
87 268 674
161 272 367
325 693 407
451 441 549
90 55 396
805 586 655
383 43 677
441 188 501
662 203 944
556 29 766
541 287 395
798 616 183
743 151 239
308 230 149
628 71 576
96 7 831
170 532 503
515 727 893
261 227 686
116 214 901
453 240 461
197 166 402
594 746 749
484 705 599
554 656 637
642 527 701
49 322 287
333 554 394
571 369 224
294 605 995
529 178 475
779 530 128
449 705 8
480 504 992
127 401 417
258 369 745
783 675 333
359 653 889
205 219 536
589 426 561
671 581 933
621 57 270
350 537 877
26 182 190
744 15 794
86 290 988
278 326 953
170 567 512
512 295 132
747 722 642
230 278 912
260 539 355
29 186 38
749 279 95
56 169 860
420 782 390
481 685 480
471 232 119
547 681 458
621 643 636
173 488 986
355 19 656
620 736 190
15 403 308
751 559 613
504 384 316
388 607 455
212 709 484
296 289 2
232 15 47
77 587 987
248 55 864
2 93 831
55 645 643
297 100 228
98 618 560
180 62 467
625 468 193
119 420 616
554 818 505
611 595 606
81 503 57
707 638 590
42 803 855
105 729 737
779 785 142
624 543 714
696 629 199
691 36 130
281 126 924
417 518 376
1 606 557
27 77 147
551 624 235
290 433 108
677 547 54
135 45 502
480 213 74
639 627 792
278 570 898
510 25 954
443 194 269
211 59 808
767 155 864
667 287 401
138 187 535
768 628 978
269 545 33
737 197 811
305 268 363
11 129 288
439 365 316
648 219 129
330 512 865
634 630 673
510 148 605
378 212 350
31 545 387
252 149 454
249 311 518
823 526 750
65 215 33
44 197 400
571 253 76
205 283 181
13 264 868
316 690 692
769 649 181
630 756 429
329 699 249
144 763 823
539 438 388
22 731 321
684 695 771
106 758 250
566 786 267
327 297 568
26 177 20
139 329 293
700 772 57
197 403 598
561 749 729
577 786 912
698 253 328
444 628 875
131 655 547
334 786 368
427 781 923
401 502 543
682 707 958
354 645 779
797 7 5
220 62 577
178 555 531
379 828 545
324 710 413
583 55 566
782 119 642
710 708 148
121 777 643
819 813 621
680 526 672
235 742 746
758 90 626
388 369 551
725 158 892
553 532 829
343 781 141
142 703 156
274 775 228
543 153 819
826 751 611
797 214 116
17 352 25
278 439 205
517 265 75
236 405 428
352 301 580
588 810 322
242 224 371
116 597 246
283 398 703
357 735 608
622 63 514
98 148 652
620 297 954
771 688 888
401 593 651
158 494 741
549 786 812
214 819 984
520 4 932
339 530 751
610 336 749
561 9 388
448 650 105
666 379 639
154 707 246
439 577 513
577 746 656
416 512 832
31 38 58
88 464 720
24 173 712
98 116 504
579 618 2
783 326 256
71 83 335
364 735 98
596 399 23
331 47 542
811 729 582
500 483 586
86 277 477
27 110 208
505 361 452
442 633 652
697 603 606
308 641 801
300 514 183
108 618 498
279 672 402
592 312 690
772 330 390
127 335 398
770 672 428
539 696 476
196 383 944
297 345 443
211 800 9
228 776 638
416 491 826
581 271 721
385 90 525
251 686 644
460 719 725
787 699 495
721 534 382
814 213 223
11 514 646
737 546 804
293 630 463
238 685 51
490 18 983
504 714 636
592 121 76
389 540 795
157 684 532
768 496 698
273 734 864
323 151 887
27 748 548
601 408 447
692 93 203
308 579 318
148 620 100
265 503 210
543 358 557
355 817 219
289 86 683
165 683 135
207 602 337
829 492 928
787 517 617
59 592 255
629 51 684
706 401 390
486 785 120
788 162 822
521 815 241
704 134 806
755 595 175
90 816 256
552 263 277
438 279 302
291 828 101
668 168 739
564 507 609
817 489 834
498 810 722
268 435 94
261 672 981
464 587 749
222 140 776
168 403 139
484 404 236
800 168 789
376 227 941
363 671 451
543 17 289
266 405 466
788 546 955
564 800 348
131 230 635
341 401 180
741 63 168
527 193 37
282 603 916
184 819 950
180 457 197
411 118 265
441 315 874
213 481 881
813 567 442
57 363 555
215 490 544
287 605 655
207 409 137
578 719 983
347 190 563
46 2 303
745 411 530
192 740 659
483 419 505
691 687 566
229 708 160
157 598 552
308 601 230
774 570 434
804 243 195
297 270 530
417 770 340
495 584 149
585 457 307
274 564 232
353 527 91
815 531 723
728 169 924
365 107 888
560 661 398
734 677 776
155 142 363
638 119 215
370 597 363
690 574 560
8 152 154
795 116 951
266 700 985
459 763 838
82 131 500
783 179 494
581 388 791
545 236 236
162 574 822
767 571 637
381 246 551
459 373 733
757 522 542
149 802 280
114 298 441
386 135 894
3 281 479
342 479 682
698 180 203
439 424 580
365 454 662
117 87 873
644 548 237
736 285 109
68 642 792
748 565 95
747 587 101
553 527 412
693 279 625
575 763 568
575 561 111
373 388 76
362 654 818
18 70 586
263 594 663
537 729 780
300 259 514
329 292 779
648 83 731
28 528 494
384 142 735
514 116 619
545 281 814
144 539 716
469 63 11
13 463 64
701 534 136
629 573 265
157 502 987
806 802 421
607 216 546
499 295 729
70 322 758
166 200 638
178 116 308
81 53 500
385 533 291
604 758 916
265 174 153
200 134 639
159 260 200
615 505 691
111 733 336
470 469 523
774 145 515
695 472 712
601 423 194
221 343 873
175 251 775
241 696 669
2 42 355
787 375 98
633 765 549
811 508 987
812 683 408
154 442 62
216 244 208
608 55 419
94 100 727
673 54 877
750 485 250
111 107 332
472 482 711
542 366 604
546 792 619
281 801 884
584 401 49
638 416 106
550 221 692
224 90 702
148 362 193
421 67 978
292 512 956
36 106 1000
21 16 478
267 580 270
670 717 457
344 592 288
205 415 84
405 409 561
182 780 390
792 242 717
270 191 517
628 153 315
414 514 113
156 378 484
827 548 922
53 717 868
401 554 706
696 755 946
387 278 337
800 504 324
185 60 217
495 202 27
414 157 198
632 392 440
316 741 916
242 81 71
433 251 167
478 610 160
227 311 560
97 179 390
129 156 896
786 281 715
489 584 926
813 371 674
580 18 709
510 364 504
220 819 898
9 643 444
189 542 922
620 24 130
331 646 824
813 519 130
661 385 287
536 754 770
648 491 391
12 582 333
821 358 26
629 180 218
782 811 769
491 157 244
546 692 805
774 462 665
468 586 861
48 788 539
160 540 788
419 573 739
99 589 319
345 137 144
800 292 309
156 353 669
35 141 214
211 164 313
111 299 308
693 244 866
114 756 343
275 642 407
2 502 333
96 679 159
689 595 867
4 132 436
653 823 750
251 769 169
334 313 159
733 797 482
108 535 279
187 473 758
112 823 830
782 318 590
785 182 684
350 193 325
597 196 236
247 681 127
62 108 142
569 172 485
697 767 299
615 623 298
417 727 730
46 404 685
469 597 514
404 31 770
389 398 695
825 584 119
132 565 939
447 399 840
171 433 381
742 323 457
409 598 579
262 368 967
60 601 648
448 192 396
191 2 916
245 473 493
410 81 460
430 122 850
145 552 814
575 250 609
643 287 928
430 809 611
693 65 453
75 364 615
748 275 100
493 719 146
787 142 859
433 410 332
280 565 331
125 494 558
667 296 60
195 674 27
825 690 977
357 70 841
474 32 621
645 742 870
350 76 463
278 195 200
608 705 855
35 541 68
69 539 278
250 607 652
787 212 749
222 12 645
234 678 96
708 237 926
800 485 401
409 806 669
403 504 276
826 377 559
760 549 402
442 344 631
458 544 58
175 266 538
632 574 470
312 446 365
358 537 129
292 321 558
457 734 375
469 738 13
619 231 540
308 713 957
237 570 779
462 5 550
204 18 988
668 443 352
737 748 751
829 511 859
286 295 741
556 103 727
587 206 749
843 1953
149 797 659
637 634 123
6 278 767
353 166 437
615 832 588
220 425 3
191 301 262
467 769 261
345 829 940
732 251 800
538 296 37
686 422 295
474 145 374
575 810 994
99 323 393
402 104 325
650 331 648
434 265 550
419 137 991
815 705 394
22 523 270
392 460 382
203 645 392
670 112 610
201 495 280
346 551 738
573 514 732
268 177 347
200 537 503
477 94 390
114 568 288
713 548 694
383 406 542
465 526 173
196 253 393
531 585 314
684 495 232
630 63 921
567 262 216
114 760 805
72 498 462
413 337 566
671 819 217
54 797 556
23 534 759
592 150 22
129 80 397
505 305 397
22 699 493
415 164 439
251 111 262
24 632 589
218 254 865
19 705 217
247 615 633
74 26 58
332 556 889
711 413 151
230 829 990
588 811 58
439 98 458
61 750 924
784 60 784
231 796 116
779 710 53
805 821 777
62 592 86
119 693 292
322 290 417
524 827 699
429 775 924
772 394 622
302 615 354
392 514 958
138 94 851
236 834 675
361 33 619
804 683 438
225 733 181
670 149 743
378 117 330
248 94 703
744 332 700
70 539 285
410 402 400
251 473 582
109 630 564
538 699 54
803 260 383
532 499 166
250 619 89
169 53 350
664 748 774
389 250 716
474 760 196
732 383 966
367 510 633
126 105 549
207 641 78
384 306 729
568 366 538
714 196 958
181 813 303
156 371 938
591 70 37
633 22 486
162 795 951
302 350 161
443 325 980
197 365 107
748 655 370
279 806 630
404 817 808
343 112 431
686 218 189
612 275 283
310 683 331
32 546 121
793 234 203
685 617 48
689 173 998
327 178 879
15 768 546
578 352 911
803 805 852
198 652 129
470 686 906
649 24 459
237 179 595
153 124 387
199 191 885
295 428 818
802 399 533
792 47 52
320 121 312
769 259 650
530 524 490
38 356 253
597 607 736
475 487 163
238 731 478
272 123 257
228 647 383
831 556 988
740 585 519
146 730 138
346 343 839
661 164 204
74 804 909
748 616 440
465 614 265
387 673 739
691 311 521
582 365 974
149 130 742
760 381 102
50 432 906
720 300 763
44 277 862
464 112 144
135 514 656
700 302 876
328 437 424
725 822 600
455 781 281
319 824 801
432 492 599
786 764 141
239 565 596
577 423 69
314 42 23
79 385 549
776 440 83
723 669 944
647 417 322
586 57 163
150 135 889
164 645 994
367 257 970
633 497 881
770 569 449
746 697 815
303 186 195
767 61 474
64 835 415
770 171 159
377 64 317
284 311 628
26 488 48
483 458 593
2 269 119
328 685 476
605 198 551
445 145 613
670 745 425
473 385 78
638 345 659
800 339 512
665 619 182
584 154 452
657 269 827
507 100 508
685 555 689
159 215 166
550 466 57
460 197 923
789 145 397
2 659 505
662 588 281
138 839 726
578 515 53
94 500 107
77 666 123
497 569 695
555 741 351
418 205 985
605 509 227
475 689 821
286 388 73
52 780 902
689 547 305
76 730 184
271 843 345
713 91 798
555 561 228
22 792 25
320 620 315
240 819 612
52 206 314
658 838 17
229 58 846
790 204 191
356 106 21
451 684 888
189 546 375
181 164 656
787 98 491
769 93 713
233 290 388
23 114 967
381 480 290
484 512 393
521 122 982
681 308 144
57 333 480
706 724 285
396 97 351
690 493 966
562 619 41
44 368 212
484 497 484
574 90 920
141 147 526
539 366 544
292 286 409
174 449 376
614 1 242
546 404 870
119 727 142
611 661 45
143 251 120
562 43 970
663 335 994
822 792 983
389 24 848
383 767 743
154 149 77
60 577 609
391 377 568
304 803 296
386 81 539
110 75 917
702 344 893
571 221 906
567 507 434
152 482 603
463 697 275
433 285 698
61 675 804
378 164 68
818 793 615
287 482 654
822 184 894
322 644 674
2 154 881
218 101 894
187 419 408
520 772 312
287 272 822
528 193 939
165 194 862
394 466 900
784 45 458
333 764 88
211 89 31
543 258 352
230 668 424
560 92 280
226 140 243
190 173 688
676 315 413
702 783 218
805 259 856
307 749 393
729 75 946
582 171 124
623 478 146
385 183 717
650 67 349
77 470 300
361 497 698
730 134 950
477 138 239
708 170 516
843 246 148
150 291 897
450 716 260
450 540 315
630 250 104
261 433 767
32 575 521
707 50 743
660 463 179
840 467 625
166 485 408
641 356 851
796 737 384
541 375 244
131 94 760
637 810 672
402 422 12
412 514 813
389 20 273
561 840 376
51 485 955
339 227 130
715 785 32
634 458 414
266 814 820
414 674 615
388 380 655
199 598 362
593 134 189
725 258 122
343 556 520
234 337 633
506 65 834
80 370 256
773 407 835
817 704 304
43 793 167
719 320 875
441 143 557
104 756 378
200 278 395
98 749 638
257 512 759
265 384 80
447 723 28
153 333 362
198 501 208
602 486 339
276 689 21
546 242 854
770 734 780
742 814 605
298 276 245
419 239 447
829 456 247
246 335 501
496 558 925
253 203 924
494 693 722
200 224 975
245 805 709
585 328 98
411 485 900
13 342 622
658 320 301
187 607 722
185 591 406
151 69 285
787 645 693
308 355 763
235 592 963
172 274 906
72 618 559
418 354 665
578 339 559
582 77 316
176 265 511
580 609 343
838 548 738
368 441 411
43 554 737
262 422 143
777 139 752
660 330 961
14 171 227
716 171 813
362 672 615
674 571 692
323 145 209
806 66 228
60 175 360
94 800 492
543 419 552
77 672 244
790 314 255
448 451 717
665 418 357
563 784 254
358 212 135
18 445 636
161 811 640
219 153 275
23 756 825
746 181 186
298 478 154
707 531 696
635 532 528
209 69 386
309 161 417
189 558 393
796 362 370
449 168 844
837 519 357
738 13 461
556 424 519
360 346 464
159 109 340
178 371 484
577 85 738
426 295 446
431 590 150
617 713 970
391 594 854
704 308 11
307 185 880
24 628 777
190 671 957
715 17 680
235 364 77
26 809 610
195 353 309
176 791 924
388 542 62
166 48 154
126 79 1
346 374 325
825 768 870
416 637 567
584 565 140
30 684 624
690 101 60
608 445 259
214 608 508
93 352 173
365 149 610
218 163 918
672 186 371
614 142 790
38 182 576
107 233 625
346 699 9
309 200 720
621 57 435
567 32 236
186 167 668
143 312 104
233 516 712
289 287 233
511 106 374
321 562 800
837 754 784
423 311 220
826 462 413
740 530 397
176 714 842
496 354 334
697 57 171
405 263 336
500 10 907
475 441 986
227 182 272
637 198 613
585 515 495
118 829 23
168 320 484
670 835 868
795 126 93
336 329 110
25 140 596
27 101 579
830 219 606
33 760 521
336 183 217
273 274 493
80 383 935
36 596 335
344 226 980
661 606 558
540 491 477
332 562 964
272 636 803
563 165 937
40 681 544
583 556 923
19 774 68
778 334 711
457 519 511
89 2 520
639 604 158
303 337 392
631 305 265
575 259 220
735 39 550
123 445 395
641 623 441
112 607 546
214 317 700
425 341 856
89 56 81
216 400 205
655 467 236
354 106 772
836 403 270
500 690 99
713 305 890
271 575 784
283 458 428
739 276 237
759 653 714
520 457 820
835 138 671
74 280 44
384 485 500
263 532 124
370 465 325
664 247 638
64 670 643
127 281 962
787 155 686
339 798 7
58 821 71
319 785 399
107 264 225
309 818 271
6 824 74
765 492 61
552 417 518
142 235 604
634 392 111
98 346 242
147 216 270
494 99 749
53 803 679
498 722 2
407 243 778
315 489 634
391 258 20
524 253 184
105 64 17
387 14 387
123 14 810
772 209 62
431 595 548
367 16 337
453 628 779
261 110 374
445 555 521
714 702 703
548 130 154
465 78 544
566 700 908
527 433 20
493 113 699
155 244 664
571 54 670
807 581 708
442 506 121
596 220 557
183 458 253
43 454 300
450 692 499
210 163 179
791 665 876
31 831 466
600 819 96
753 131 953
571 42 106
167 265 340
748 531 880
820 767 345
761 628 76
253 654 671
334 217 968
221 596 730
638 32 877
349 217 870
174 515 33
824 206 811
341 13 371
807 348 621
562 298 577
28 500 89
208 274 492
551 614 622
578 171 957
796 692 464
430 565 611
424 180 559
773 534 951
795 763 155
139 356 940
564 314 392
191 477 651
141 183 632
750 358 52
680 815 909
831 826 328
157 4 147
810 566 312
482 249 569
607 653 153
823 349 301
645 138 2
692 641 789
45 350 954
651 93 789
598 657 183
809 290 294
709 716 485
128 131 246
90 289 341
500 733 378
368 158 496
93 606 65
172 177 577
157 701 230
222 789 600
465 200 263
628 591 838
634 497 958
841 343 391
468 445 234
330 597 2
841 722 687
332 672 729
654 814 539
366 312 816
704 163 93
502 8 456
739 760 834
645 393 992
509 674 181
614 133 665
680 611 113
91 674 801
108 434 517
171 172 596
233 786 5
438 128 264
617 182 636
566 676 130
159 450 171
244 38 501
134 526 152
87 589 732
482 326 918
234 340 844
24 255 165
108 210 45
777 703 653
776 345 725
579 543 943
707 1 671
345 808 784
484 335 659
836 44 782
755 89 993
330 598 386
197 204 612
