18
935 930
301 284 -437
611 385 -433
879 21 801
782 538 -494
813 646 -636
460 179 1000
363 103 -14
60 384 -723
605 339 -144
772 401 262
545 209 544
631 603 453
711 707 666
850 658 -793
672 572 -667
60 799 255
27 389 729
424 313 577
126 224 319
389 810 -173
139 280 473
65 831 482
629 559 -282
356 95 599
864 588 -841
658 911 -590
702 740 -448
278 28 -519
264 720 732
30 717 783
242 484 710
914 675 657
784 175 914
726 273 -31
74 738 -927
600 813 27
537 549 -405
710 91 -173
559 892 94
760 540 -560
797 526 66
722 853 442
256 873 -340
520 535 -804
150 161 -252
303 165 256
667 153 -263
532 269 147
2 52 -484
729 617 250
621 179 -543
623 890 693
921 518 -492
203 551 919
784 874 228
478 475 107
667 531 -129
309 621 728
580 79 -622
488 837 -21
183 573 875
769 274 -713
805 173 725
681 663 -215
603 18 -779
106 559 -98
826 165 -704
256 68 -229
422 873 -628
889 750 118
61 484 789
565 496 -96
14 693 123
586 369 -771
143 56 974
607 222 -824
174 505 -966
146 862 209
576 162 652
292 881 503
531 787 -325
912 439 633
327 549 -40
852 741 -634
599 86 -57
219 750 -255
182 848 903
754 634 854
7 403 -562
136 277 126
296 388 -244
538 9 547
288 370 738
640 522 719
359 287 -995
100 585 -3
46 473 -771
576 366 747
294 446 133
388 21 925
321 799 -793
440 236 41
475 764 -371
446 923 -113
48 240 -519
783 774 -297
897 51 -666
251 820 -908
697 466 -229
131 699 763
632 505 349
196 686 184
865 686 331
603 481 454
247 183 -787
779 384 211
688 770 507
731 213 636
759 228 781
446 263 -978
809 367 -795
709 862 -208
519 175 -843
584 539 -463
410 215 -982
782 637 -201
309 569 413
581 71 984
35 493 405
306 122 -193
246 924 422
523 844 -180
665 634 30
201 708 -414
593 579 764
558 667 -75
631 207 -815
590 10 704
109 444 -786
55 97 -120
345 747 329
899 53 782
602 381 -130
289 185 -54
745 456 179
84 433 436
380 262 199
301 677 -475
82 66 -870
752 845 -20
272 229 399
682 550 -247
561 108 -283
180 710 -171
550 770 -132
864 214 639
666 442 -958
175 620 -360
720 113 946
450 307 -588
910 469 41
202 770 -258
542 393 254
436 927 -760
468 343 215
922 129 -171
348 117 190
884 336 459
574 886 -608
810 687 120
545 271 564
306 223 -578
264 734 -7
509 197 261
870 807 742
503 787 179
438 554 407
554 866 -337
36 103 -821
711 138 -242
721 833 -764
94 230 824
928 918 580
536 498 -746
720 268 -179
875 851 -909
63 818 944
770 531 -469
199 762 -67
419 234 154
776 201 -938
92 928 -893
608 659 373
666 727 639
832 109 7
38 837 -732
345 853 804
670 633 400
437 344 -721
573 123 549
566 661 -806
113 152 793
478 2 -945
784 224 593
309 357 491
153 469 -720
69 914 -411
676 276 240
218 404 -180
161 675 906
480 388 91
551 114 290
166 866 -684
505 580 -533
857 832 586
654 479 810
892 806 -911
457 364 -873
904 593 992
614 161 -698
297 903 -932
722 589 966
537 297 -446
375 28 -174
899 45 674
862 605 -37
97 813 -343
135 680 -434
536 775 -841
374 126 737
553 659 -221
437 904 484
216 326 516
749 840 180
626 530 -110
546 578 -692
34 870 -878
678 62 320
657 354 98
893 607 606
341 180 813
204 854 -985
208 455 -965
275 703 316
525 291 276
816 187 -737
255 293 827
55 249 984
905 897 609
303 421 -297
261 132 70
673 534 198
482 900 -231
777 18 -19
127 120 840
629 664 119
711 346 998
418 21 564
455 751 960
503 550 -384
34 678 -175
746 367 -606
822 367 546
179 510 295
461 323 -885
798 375 657
453 782 52
710 92 -312
304 801 771
226 236 627
598 301 -954
275 126 -727
880 523 -292
675 573 -178
702 718 199
918 335 732
14 62 -588
318 346 250
33 743 -139
790 323 -476
580 166 82
842 173 -635
237 681 -637
244 922 -555
818 252 485
858 586 784
773 187 -556
743 899 865
156 921 -322
258 818 609
12 202 -570
12 484 -701
869 753 -57
2 140 -271
259 461 -260
559 575 227
614 839 -189
795 159 323
77 371 -122
277 157 -579
13 462 -926
521 158 -852
37 364 117
385 733 -65
618 330 -812
136 814 -23
696 766 447
642 351 -950
594 179 -949
697 893 -280
325 741 93
568 130 -446
134 780 79
864 131 757
181 765 -49
198 676 976
377 466 66
207 812 -191
567 701 46
615 187 -963
40 473 519
837 548 692
842 206 -726
77 468 833
609 757 100
658 230 -112
642 501 271
466 502 235
454 858 -763
795 323 -289
718 112 437
400 317 -463
42 846 -713
43 553 312
535 280 -614
2 338 286
401 672 48
916 903 99
423 517 -740
887 17 -574
231 650 -825
19 830 758
655 126 37
816 50 -640
538 355 -188
232 481 -985
65 620 -733
518 81 118
222 404 -820
797 614 -958
191 138 230
190 410 -33
931 2 116
790 159 -887
556 642 292
466 769 -359
229 876 -309
21 841 -78
14 828 -917
46 417 -49
62 373 748
289 425 -337
810 371 915
245 343 74
8 299 -762
61 765 226
496 490 -784
834 563 -742
274 118 -153
517 749 589
482 357 -481
787 476 -940
291 28 231
425 603 -913
413 480 875
458 474 -519
156 200 579
472 584 354
415 95 917
357 226 446
112 257 654
638 436 931
53 665 896
290 466 -894
337 259 368
851 84 -112
340 634 103
812 456 -606
136 567 846
435 803 958
590 534 94
436 437 -620
739 145 456
369 154 746
76 52 -97
877 611 -140
70 461 -309
797 341 493
493 498 -101
823 277 53
216 87 417
281 185 199
559 287 232
11 871 332
276 914 302
147 535 295
833 551 348
246 451 -378
356 319 32
192 498 897
509 504 80
722 884 -158
849 839 610
903 613 528
571 819 839
216 146 -867
593 630 -842
294 843 737
655 906 824
409 603 -301
791 83 -600
60 877 -862
649 431 -24
485 104 -161
234 25 353
69 221 143
415 381 -998
172 446 266
263 846 208
63 8 901
444 319 -185
643 803 -960
693 770 -642
232 829 831
604 8 -402
641 351 -557
197 243 -698
189 492 817
25 599 875
11 14 313
930 119 -219
290 190 -574
201 75 135
67 393 578
603 62 917
882 119 256
562 225 -607
54 372 -903
223 110 -479
314 454 200
874 173 998
99 480 -286
669 553 728
90 154 505
104 919 837
206 94 83
32 326 850
750 43 -123
670 751 181
628 842 -433
628 697 -533
336 443 94
188 874 -470
317 442 25
107 105 -659
863 717 935
18 920 -926
715 869 334
226 580 -104
507 811 197
887 663 162
487 892 -183
901 22 -448
925 639 -406
592 832 -412
185 616 -256
442 596 178
581 424 -232
558 126 737
468 404 -38
473 52 -121
780 831 -473
425 490 551
868 681 -630
242 14 -776
176 761 745
869 780 936
67 636 339
793 120 52
607 43 152
884 159 -29
392 811 -837
845 486 299
516 927 972
314 327 235
262 735 605
210 714 916
877 111 314
129 176 342
213 712 141
69 396 704
51 136 -554
323 809 -353
231 849 -785
593 16 -623
2 723 213
384 236 3
195 527 -872
549 139 7
506 586 -373
290 119 -37
524 289 -255
586 575 668
609 668 655
409 100 -810
273 209 -201
177 897 -507
401 867 441
60 835 134
220 344 -613
707 749 31
569 537 -583
397 65 650
60 577 -609
795 855 855
804 703 466
136 908 -794
147 870 671
445 309 -258
264 509 -947
389 24 48
540 882 21
900 930 -413
208 597 -391
678 760 -170
312 826 -662
837 80 446
219 441 -212
537 471 341
59 392 948
536 312 -171
36 285 189
171 670 -54
180 738 646
389 100 -573
9 898 536
687 348 359
76 15 707
685 342 -58
542 298 -661
658 573 -111
67 641 -891
835 134 -231
463 58 -915
764 270 -836
574 271 229
779 578 829
389 455 -971
107 29 668
942 923
802 391 -152
783 280 -45
717 2 830
475 419 90
106 450 185
378 225 -867
316 589 433
686 631 -481
257 438 254
639 53 421
912 737 927
310 707 214
93 37 50
432 51 -314
101 837 -878
357 735 -872
176 450 532
740 173 -467
326 175 93
36 309 -269
12 276 422
754 157 493
81 731 399
154 852 316
301 919 -450
78 447 635
35 321 762
224 124 543
808 445 694
667 120 -223
218 216 834
138 900 -793
75 601 396
455 779 -523
419 788 887
603 241 -803
654 534 -718
156 809 331
680 629 -135
659 620 408
716 180 -155
281 138 -629
507 159 36
288 202 -151
648 825 -553
738 15 511
522 652 -879
755 292 717
414 271 -11
590 263 -348
250 505 656
887 142 -441
310 258 831
544 667 -835
698 237 -454
656 535 -347
177 309 765
410 522 108
892 512 -523
221 735 588
766 406 601
743 821 225
733 176 358
577 100 394
289 624 1
750 361 -168
862 910 -718
459 348 228
376 538 -298
295 217 514
131 341 396
499 422 827
200 320 -819
872 62 -903
601 484 791
854 559 172
569 412 97
455 595 -182
122 612 -148
787 98 -436
199 715 -16
562 693 54
429 725 -550
298 143 -617
820 225 -670
631 709 -620
133 725 957
506 548 49
13 162 475
141 669 837
685 859 -488
585 295 763
586 744 971
234 336 449
95 146 916
535 522 842
426 495 100
633 743 -116
739 769 -878
469 693 101
631 882 547
200 626 -925
221 592 -25
186 375 119
929 665 -611
410 467 -466
73 813 34
441 187 -653
569 378 618
457 70 669
441 459 400
123 277 -43
140 708 -85
833 482 -876
883 854 -593
166 886 -639
790 925 -848
41 141 768
497 578 588
780 916 419
696 873 61
581 471 -909
605 34 591
801 724 431
498 143 440
830 380 310
69 782 892
835 75 290
863 11 52
913 118 219
666 166 -861
260 855 209
721 223 -727
361 162 817
75 307 400
711 230 797
716 222 461
527 798 587
923 453 0
514 840 168
741 141 -419
587 790 861
539 96 419
506 304 874
733 133 469
697 65 -782
716 41 -450
17 85 -372
127 119 -519
267 196 -525
47 366 -870
795 210 471
36 938 -457
470 612 -306
165 891 177
858 335 0
203 456 -506
48 323 -162
719 730 169
651 320 278
213 535 426
560 265 -454
660 487 132
337 481 511
462 799 -255
564 766 -115
158 205 -107
595 182 852
382 909 -533
272 850 37
552 669 -643
561 674 -657
551 472 -334
788 230 -916
428 515 -550
51 295 -155
629 923 -395
774 74 945
115 628 44
663 926 -195
634 175 188
138 330 694
617 863 -503
528 700 708
723 420 -143
549 243 -49
609 272 411
169 606 -291
318 402 119
191 863 146
311 277 -127
659 793 -646
111 502 768
388 254 779
413 418 -84
629 112 897
266 546 -523
21 234 -890
248 258 519
822 323 -811
217 225 636
327 414 312
393 344 -102
79 738 -895
417 596 -981
846 939 881
322 256 -571
812 753 -77
921 723 -945
798 678 204
209 465 -153
332 645 830
814 487 -136
864 569 547
794 626 562
138 688 -882
898 218 -285
181 541 254
67 560 707
40 604 -463
151 491 -429
637 218 -752
148 616 926
802 374 747
407 573 -168
879 135 -529
105 883 -779
98 47 -72
47 560 -133
828 151 -998
896 545 949
711 920 -762
711 663 334
380 596 -439
303 619 609
846 448 738
202 510 298
388 628 791
445 324 598
501 728 -102
53 755 -42
377 332 199
74 530 -833
420 923 399
530 544 338
816 545 492
465 830 829
658 361 8
727 708 4
573 298 617
77 541 -166
850 848 -531
119 62 -356
188 900 994
687 310 -40
900 748 719
82 106 636
663 676 853
639 898 354
716 882 -593
630 558 804
604 547 479
538 894 -703
901 797 -531
39 714 -316
421 196 -91
724 34 96
622 24 -128
98 425 -468
401 326 -557
428 298 325
752 374 218
152 410 -764
55 925 -367
271 418 -173
646 483 -312
43 78 -756
737 572 647
562 420 689
369 741 -304
374 508 369
379 87 -466
30 621 -393
514 393 296
32 114 421
757 338 158
54 193 -846
369 372 -851
402 86 -57
398 30 999
502 255 -563
532 868 559
794 270 -704
690 286 801
475 562 -722
456 764 -480
67 620 462
905 20 355
765 80 269
621 673 -324
923 438 211
702 187 -150
698 577 738
137 903 767
129 88 -461
142 877 -12
933 209 -483
695 463 691
339 454 785
138 139 -450
737 895 516
841 849 287
295 866 612
31 306 846
665 56 -248
382 913 651
925 821 505
887 771 561
65 640 800
303 811 332
346 86 -73
428 238 414
520 760 246
277 551 -515
601 842 -687
341 920 46
766 783 -133
808 34 -963
706 316 -206
325 529 831
273 61 -397
120 300 -98
198 629 -996
660 539 -631
354 504 -919
549 510 -293
443 37 -790
315 665 928
784 239 91
115 95 480
337 637 -185
468 348 525
655 585 -728
902 891 209
81 321 166
670 108 -752
479 562 847
583 560 418
122 66 703
289 424 -591
66 513 239
840 868 427
723 579 -562
655 622 -340
673 785 612
284 417 -296
419 540 839
611 535 770
53 504 18
874 382 -284
471 690 598
176 588 200
461 405 740
26 167 626
486 358 -325
433 789 -191
421 331 -814
715 886 827
575 597 -871
188 843 -531
43 673 -55
200 139 -834
244 455 -455
309 696 588
143 470 -910
898 799 -98
571 454 -497
181 254 426
257 864 158
312 240 334
495 34 -959
79 258 391
340 370 -412
27 755 465
266 8 505
88 264 -715
893 333 -842
520 94 -228
379 364 -1000
202 574 -524
489 715 -86
785 321 429
523 489 -540
746 474 497
174 121 -643
225 647 7
743 667 333
128 180 161
825 178 792
811 28 -213
479 104 455
553 560 -752
243 337 -851
564 96 675
863 215 -266
714 5 -68
732 637 -116
849 372 54
20 488 -702
817 429 -717
852 136 502
434 837 398
825 41 -422
447 621 981
785 292 569
281 736 -168
81 458 308
111 471 -462
398 478 -927
504 873 -301
233 656 76
857 120 95
452 319 -288
749 431 -137
246 120 254
681 560 -764
224 149 -506
823 58 -314
177 467 736
859 692 688
51 115 274
68 204 77
297 672 749
624 858 -745
843 425 778
162 483 -706
329 317 845
720 909 -701
163 829 37
364 939 965
780 204 -530
679 360 -878
338 604 -847
193 378 -493
606 884 -540
483 11 -231
712 496 -41
102 701 -344
730 861 208
603 148 733
115 531 73
796 265 -414
477 404 711
249 599 -57
654 661 724
733 380 -62
118 473 -635
484 70 427
929 744 499
477 930 871
81 711 45
634 449 340
16 878 949
117 919 312
800 432 57
633 582 -40
663 512 589
811 139 183
627 780 305
647 422 81
487 199 649
29 46 743
304 587 588
173 822 605
290 750 -205
851 570 -959
759 878 875
378 115 -485
160 768 437
812 379 329
877 437 797
627 213 -79
829 866 -708
831 618 185
581 647 -79
735 497 121
768 555 756
708 659 -702
615 684 354
386 266 202
533 536 805
772 652 331
808 679 988
58 91 -412
825 670 428
732 942 554
9 440 936
124 862 321
762 543 454
662 898 690
143 267 444
639 603 -398
356 861 -482
66 751 781
758 484 -618
590 450 214
139 642 723
140 368 289
359 737 -838
764 22 -906
545 72 130
585 180 -60
478 627 592
777 290 -45
486 925 398
847 78 -491
683 566 156
562 314 415
768 785 -206
729 724 823
128 805 106
283 740 668
95 160 868
941 334 -155
715 614 260
822 688 -376
621 785 -448
860 809 -384
226 216 -114
278 838 793
772 746 234
614 899 -426
398 236 263
505 565 -13
837 571 -860
323 365 198
461 686 301
421 817 -389
15 238 155
307 23 463
152 178 288
309 385 -128
112 919 -633
383 89 -996
555 371 -363
478 635 852
206 781 -233
628 772 181
349 707 906
122 197 634
457 333 -110
281 88 -957
702 446 620
345 649 -228
283 516 -928
778 36 -597
160 819 -686
703 521 164
16 15 32
441 573 -871
635 222 -412
63 843 -334
321 268 483
160 393 124
774 849 793
903 633 -930
745 841 -83
166 585 -830
845 8 -31
634 897 695
633 782 41
535 230 440
322 2 450
811 739 -306
265 1 735
608 715 743
662 364 921
301 481 942
322 645 -608
776 235 251
484 222 273
747 864 -757
626 409 -165
303 205 876
638 766 635
506 553 -631
413 86 -538
849 391 -809
680 654 -852
742 288 -143
603 157 606
508 652 591
309 422 -570
726 742 639
911 768 -561
382 115 322
846 193 293
814 292 -709
592 289 -69
509 806 619
170 765 657
650 775 592
177 326 -349
221 657 -77
836 60 827
263 76 685
103 130 -748
135 404 -57
543 135 567
208 805 587
785 745 -390
206 477 107
389 384 181
195 89 61
599 386 369
36 233 -796
300 701 -270
482 67 -283
203 466 -827
23 860 -295
205 386 -74
876 919 -846
739 557 532
512 856 -645
769 738 -559
307 769 98
144 160 70
262 230 481
679 16 347
611 231 -456
889 72 -786
384 434 866
255 389 -63
643 52 -626
60 841 572
804 535 -367
668 393 -62
199 365 -14
864 354 -35
120 549 878
436 884 -481
364 349 -921
236 622 373
263 222 238
818 701 929
549 608 140
195 95 508
249 765 -331
901 618 67
391 326 15
915 123 86
936 42 -700
764 854 -942
64 268 380
501 614 -750
847 218 -880
301 38 484
720 930 549
547 747 -31
578 322 -220
913 413 -477
802 186 -370
472 887 194
540 475 911
407 496 -887
91 597 -571
672 557 -143
109 391 -933
125 436 971
852 841 885
356 126 -993
52 148 -574
330 331 494
754 303 -231
838 562 -441
912 33 271
612 127 -28
264 646 880
493 793 569
600 191 -449
319 934 592
78 712 -938
566 782 -685
260 437 -457
185 767 485
537 141 929
292 127 -144
457 58 -864
624 556 940
722 665 -432
19 392 160
393 322 587
53 165 662
255 689 322
440 605 527
78 914 -686
925 101 -3
372 690 702
283 383 -777
204 375 -742
911 185 -410
620 443 514
693 37 -992
500 713 260
422 540 983
349 681 -213
799 367 124
425 403 707
673 190 827
325 332 -761
901 806 882
741 414 -104
426 228 480
180 936 314
32 135 -762
797 344 -503
491 108 -670
275 792 -203
96 503 602
875 648 -606
63 599 -600
599 228 671
202 657 583
630 478 -733
143 823 -219
850 751 5
926 577 -834
925 766 -365
345 28 -938
233 611 -720
483 622 261
666 709 -212
894 163 629
254 58 187
529 103 305
9 242 714
176 340 877
367 22 654
407 811 494
575 439 -303
121 773 -188
150 364 -602
54 55 326
515 303 620
881 732 -50
33 560 -617
822 730 468
381 870 -179
447 334 -506
880 350 -913
832 364 624
366 937 -557
60 738 -899
248 460 -81
621 830 -6
449 117 405
631 341 -146
863 769 94
374 297 363
552 479 -405
497 916 -145
412 12 368
120 925 -152
656 834 -142
924 256 -599
640 334 789
334 188 -134
574 237 587
170 684 15
597 496 795
114 685 -352
862 222 -766
460 895 -911
520 168 93
678 64 -298
931 426 -356
350 325 875
852 313 278
521 803 40
218 755 -91
919 782 800
479 103 554
614 378 -407
549 763 211
127 254 -606
152 388 -584
690 539 118
746 794 -585
533 17 -364
20 111 -795
240 245 684
692 902 -310
237 336 268
165 691 -230
781 184 -394
207 747 595
304 338 -867
127 285 -808
319 839 -733
407 821 -455
34 849 -574
573 670 -102
160 177 953
325 80 -715
511 68 54
659 900 -944
522 446 -606
887 353 -479
609 481 878
51 145 -870
121 748 802
149 942 -704
607 845 485
554 904 906
461 340 146
68 761 -527
480 940 -380
839 744 481
466 474 473
738 739 338
842 114 -849
90 200 -41
401 333 900
898 736 -539
91 132 648
779 408 402
106 475 -183
288 808 390
202 932 -729
222 568 -373
15 731 -142
136 722 380
120 482 323
647 204 128
919 651 223
181 799 -538
926 211 72
749 55 -79
329 169 418
101 940 -280
750 626 -424
506 367 742
138 5 -848
542 729 -949
336 473 -797
584 593 884
152 586 -48
921 435 -856
321 668 136
365 635 -960
758 519 898
555 681 400
233 271 -979
774 684 -104
114 369 268
519 109 751
624 417 477
510 848 672
372 1 -932
816 913 -485
232 891 -361
535 547 -935
576 121 -407
409 178 -608
434 334 670
498 3 -125
540 661 323
835 740 -12
511 676 446
191 509 -268
485 13 292
713 667 254
152 553 -433
690 137 -344
333 607 618
521 508 -736
11 682 -572
902 133 421
686 223 -690
638 380 570
740 675 728
76 189 43
186 768 871
175 889 -988
113 850 413
649 314 292
830 941 278
102 127 -581
136 148 167
311 937 920
797 168 -588
858 121 -624
656 372 343
344 71 -235
333 473 -561
731 802 972
195 531 828
648 484 241
19 858 -864
466 716 -657
29 605 -91
191 330 882
326 447 757
584 927 596
341 906 819
942 630 549
777 299 50
547 55 76
745 782 -757
865 419 -599
81 476 -445
543 392 -529
398 576 172
936 370 60
315 716 144
758 452 -524
326 766 -977
660 229 675
141 826 734
733 158 -895
173 849 -923
456 33 -259
302 203 627
858 888
317 711 597
561 820 -306
226 733 289
5 426 -842
115 501 402
853 165 -871
772 845 -45
248 105 188
684 461 801
327 811 228
100 418 -790
680 281 883
387 361 567
532 769 317
282 127 -494
387 120 432
151 606 957
774 384 845
842 233 892
721 765 -683
851 650 415
799 771 -810
712 550 751
326 229 666
431 309 500
391 180 168
585 329 -393
409 361 -811
699 620 -946
544 286 -723
598 227 213
798 469 639
499 269 268
836 448 934
767 329 -936
259 583 1000
368 652 542
562 31 731
320 391 622
833 652 -548
644 802 692
734 96 -119
560 211 -377
402 249 -226
729 741 -23
507 103 822
849 690 -134
827 843 -173
703 83 -846
732 548 -727
170 30 -958
831 108 331
154 779 483
317 526 829
848 476 -792
215 646 805
177 499 -624
34 617 -552
735 173 -766
793 441 675
138 449 221
619 668 -832
835 449 349
697 762 378
8 345 951
480 209 -117
821 696 -876
40 348 189
374 810 -592
255 627 -285
758 317 999
700 79 470
654 624 890
855 120 -877
219 811 607
655 245 442
564 799 694
659 339 242
162 372 176
47 695 -459
449 716 -107
630 106 528
600 811 -137
522 442 -193
73 573 -145
557 247 -649
540 5 93
785 712 698
147 664 -893
721 448 88
468 156 320
83 832 -219
45 103 317
203 255 -644
599 412 -701
186 13 172
655 102 -737
830 190 -801
396 729 -503
28 513 -782
202 217 642
492 429 481
23 83 584
105 433 310
752 39 560
269 752 -725
562 382 451
632 292 362
476 90 -833
215 825 114
726 739 880
555 511 -534
812 672 528
42 174 323
429 205 51
17 676 -569
43 618 -126
187 220 874
721 157 852
590 649 994
213 807 -896
696 848 -190
769 146 412
177 227 -251
596 363 -402
397 637 -657
387 197 -580
91 225 -418
493 287 -113
669 611 12
623 483 -176
583 135 -951
574 86 651
649 719 -256
728 75 -104
365 534 -794
100 739 -589
741 492 371
45 306 -364
634 65 -695
689 595 -678
315 562 -370
461 529 902
550 365 751
437 646 944
488 438 219
320 322 -772
473 360 169
173 659 -445
297 18 -700
282 467 -550
727 625 264
393 596 327
603 400 -411
550 541 18
351 2 -652
773 85 735
599 461 -950
715 654 -340
107 491 -64
90 416 -772
48 404 -730
266 124 461
858 462 892
70 263 -782
623 401 -433
473 103 -152
377 104 -639
295 72 -214
852 596 3
214 705 -357
727 562 -401
333 457 266
829 806 33
691 588 787
328 452 -310
455 556 -340
300 812 -607
592 39 266
853 571 369
747 332 -101
535 748 382
16 454 913
501 813 -621
44 30 855
467 659 -836
390 626 -157
700 430 20
700 487 943
717 709 496
296 509 835
754 58 197
300 438 -839
470 514 -112
465 513 -440
323 677 807
669 843 728
342 193 344
360 484 -234
115 612 -187
22 338 -433
324 344 -540
219 762 -972
320 252 -466
201 516 724
360 371 443
444 191 -788
214 670 183
232 428 -9
458 302 -147
632 215 137
486 476 115
341 301 141
142 24 -30
533 783 974
824 203 -126
601 474 468
651 271 326
393 469 -223
75 808 820
758 510 885
220 76 468
598 594 341
14 278 -54
60 645 216
286 616 488
751 283 926
723 480 -123
585 251 -869
471 215 243
824 320 -281
32 224 -396
810 45 380
579 832 301
636 406 -211
441 165 616
221 184 870
197 423 328
775 839 21
697 213 -138
779 501 58
806 79 -305
87 531 -277
625 415 -239
446 417 -869
513 778 119
286 425 150
94 223 165
351 349 -993
491 495 -262
695 702 368
172 698 -715
832 395 933
104 698 215
236 771 292
215 188 -799
857 749 710
190 794 258
772 499 -378
827 488 5
858 111 660
812 717 931
751 454 -376
631 80 -827
464 471 990
515 376 -810
755 647 -240
369 681 416
282 28 -79
603 704 -941
435 372 770
646 511 -705
808 347 -552
252 728 -540
749 675 -377
106 248 583
707 287 747
99 658 -435
380 207 246
594 588 -184
712 698 599
504 630 -878
199 658 -432
324 461 20
740 179 125
90 592 -86
405 627 176
172 756 -624
293 272 355
258 561 -371
330 740 -229
443 225 646
86 77 -740
442 597 911
227 562 -458
391 770 -441
460 827 450
819 62 130
473 743 657
694 194 649
66 543 -11
322 40 291
387 695 189
540 73 -693
645 297 571
52 131 909
789 171 -279
636 54 768
243 332 -101
613 166 142
299 552 947
255 563 -673
94 623 -307
478 46 -845
434 309 -178
470 432 -254
332 726 187
668 371 23
502 250 239
227 94 919
670 64 -677
315 297 -834
517 502 486
405 601 703
239 467 588
563 501 916
651 855 755
535 178 -817
346 667 -633
11 52 -482
719 260 832
251 837 -452
224 300 -116
446 216 456
214 223 639
154 292 287
537 350 -688
262 842 684
657 199 -112
724 466 871
579 394 31
541 353 318
698 252 -232
384 449 272
580 400 688
819 312 69
81 286 18
476 84 -171
581 411 477
656 520 -89
150 702 -366
347 428 -210
300 67 43
836 838 -399
466 636 261
435 702 -549
632 737 -657
392 534 380
2 501 -35
478 162 158
741 785 63
456 720 -882
143 388 -437
759 380 -986
207 439 -43
224 823 -649
489 565 -320
719 295 -917
167 462 445
591 640 258
579 34 -615
693 698 862
610 771 -11
683 178 -582
436 371 -824
220 104 521
666 86 817
845 598 222
217 760 -95
627 143 -412
852 485 335
552 740 896
332 649 -962
379 665 777
771 724 57
547 805 -182
576 611 -513
35 614 922
674 506 496
615 189 -914
352 682 777
818 831 -187
375 527 448
600 809 92
561 198 -91
473 188 -70
822 385 934
291 807 -323
566 384 -992
502 523 -64
267 692 891
436 652 585
40 554 -11
622 72 763
385 120 -717
402 756 -529
646 455 -696
598 211 722
138 94 -73
720 302 -654
393 478 936
674 556 -1
843 238 640
70 529 -754
325 387 -906
100 359 220
502 611 -559
345 523 785
211 530 893
43 148 -182
473 812 595
668 338 905
680 487 349
69 101 -796
715 773 826
284 462 891
478 569 -946
579 116 -79
852 624 627
730 807 124
225 763 380
381 478 -696
393 218 327
148 676 -894
643 282 350
703 663 892
19 328 -296
762 203 -711
722 739 -93
729 509 907
118 90 -867
380 579 889
526 397 -960
546 672 -152
654 666 -615
248 772 -400
451 709 338
787 834 490
17 830 783
289 509 421
394 726 760
427 321 -845
288 819 -942
838 155 813
393 557 136
134 679 182
557 600 288
360 645 -837
287 530 27
90 644 46
851 412 61
269 565 -423
283 347 125
433 381 -236
426 388 -665
81 630 -95
222 466 -164
197 608 333
720 139 13
718 752 -262
121 318 -103
1 673 949
427 832 818
432 748 -878
455 36 -672
80 279 -767
111 823 55
523 537 -369
177 188 -782
321 520 -593
42 296 -193
280 324 -582
31 725 -159
546 50 -444
11 647 235
146 262 730
261 280 -22
451 139 -340
250 535 -158
603 243 430
775 756 -570
165 606 932
231 661 193
84 499 -722
381 150 -268
790 626 -993
151 603 -950
854 405 -216
854 349 -563
312 374 855
47 597 10
639 201 781
377 391 -421
270 366 472
798 732 445
193 571 -540
428 64 608
6 51 -463
571 598 -117
789 354 -546
445 373 -57
721 206 92
760 251 -991
336 85 -863
421 548 521
737 619 397
70 624 128
9 635 -439
322 347 -719
405 715 179
235 535 514
154 542 619
436 606 -695
282 606 -535
840 832 -189
424 87 133
644 688 -455
140 577 717
396 844 487
290 698 -923
854 744 858
428 549 -47
776 640 -191
316 793 -760
236 716 147
480 191 -91
296 103 953
242 432 784
712 351 -166
214 166 192
234 550 -810
834 625 697
602 29 943
525 712 -984
693 807 -676
22 298 334
811 810 223
220 575 -983
582 506 51
640 440 591
389 773 159
511 857 686
452 138 325
12 703 -191
210 432 -48
353 599 -679
342 618 632
162 710 947
239 193 911
588 359 -661
717 782 -3
632 384 123
500 797 675
540 456 45
828 122 -951
80 437 -289
780 130 -651
837 808 -865
720 212 484
590 797 60
44 704 -680
614 488 -7
469 755 456
823 182 360
388 558 -368
34 258 -388
245 552 829
745 462 307
753 674 325
463 115 -210
704 60 920
809 141 282
489 271 879
700 347 231
650 574 541
388 330 972
761 720 375
286 22 479
614 693 -910
696 645 354
803 328 787
243 22 436
178 605 220
544 600 -760
122 657 -788
612 218 220
637 279 -984
478 788 -841
591 180 610
517 140 474
190 400 -458
148 523 -206
16 702 783
596 262 7
224 603 -675
435 85 369
567 407 448
437 732 618
705 561 -697
640 741 -7
339 51 -515
136 378 234
734 193 1000
755 470 423
107 495 67
315 523 745
841 155 930
190 624 200
283 346 453
512 380 569
203 499 294
776 21 -94
386 728 456
357 89 879
273 705 -1
463 765 297
108 637 -476
280 482 336
792 124 813
251 776 984
509 183 620
451 805 -493
609 804 185
88 330 641
842 406 574
79 697 -392
410 719 46
143 140 -310
656 779 -213
243 690 -925
349 77 -462
714 637 -670
662 478 488
4 84 -547
93 99 -585
148 104 755
197 583 672
186 631 -497
410 757 527
487 652 -942
210 377 -458
379 497 788
682 624 -684
116 682 -891
494 456 0
477 623 63
342 3 518
257 805 135
726 774 -502
284 409 -980
5 34 283
285 245 -385
703 530 678
594 285 0
20 366 -621
609 534 -862
821 510 204
23 548 -60
296 733 -707
414 239 973
235 574 718
