8950 26554
7662 3563 404
7221 5183 -483
661 8886 -47
4752 4767 -992
2818 1456 -540
2266 2713 -621
506 2266 617
4735 1507 9
4682 5616 226
5460 1991 198
1085 5596 343
4601 6026 501
581 7984 820
8290 6081 -759
8710 1063 994
1635 1810 -457
1617 7338 -209
7595 8650 -252
3672 435 -934
2570 2828 541
6984 120 184
503 8378 -381
8255 5454 -453
6110 7443 -202
8739 4062 -509
7763 2368 891
1372 6852 -688
6123 6177 -7
7000 6218 -523
2202 7301 328
824 180 434
2491 4459 654
5983 4803 -685
1889 6878 -840
1258 783 731
2076 8567 574
5593 5467 -995
3774 5059 -544
8289 3552 998
5242 7649 -848
5028 5249 976
5353 7090 -901
5630 8855 -502
3702 1404 20
1922 436 327
5245 1657 224
8231 4342 774
3684 7375 -309
868 554 149
2297 1855 448
3031 2842 824
2655 6417 799
394 1712 -242
261 4853 -616
7512 976 -459
5879 231 536
7631 837 946
7154 8043 -592
5556 8318 -446
3805 5638 129
5638 6110 -115
6916 4757 367
3853 4344 667
4675 6232 476
8742 4096 32
7175 7835 -299
1811 5967 -294
3213 1475 -735
7581 7189 561
480 8330 -315
5658 1669 125
7943 4622 -927
7827 5045 -140
3866 2158 498
8419 3385 587
8602 6657 613
2171 1916 418
4339 1612 197
774 10 -517
1172 1752 363
7154 8065 957
4532 5426 430
7186 1629 939
6035 5669 799
5286 4082 -257
2497 3379 -303
7441 1863 -689
5615 448 500
1804 7633 -277
483 7832 -472
6235 7314 117
8822 7844 -216
4706 7774 934
961 3401 -999
4 1430 -754
7010 7080 837
3891 8611 330
1797 8540 -439
7604 500 373
2062 77 -872
601 2461 -784
2968 742 -319
1479 8619 768
1492 4650 457
6124 1624 -448
795 2038 -778
6389 1669 261
2811 6417 -175
8497 8535 493
4119 5360 -105
8697 2750 -674
3489 2376 -123
6829 8589 754
3294 2609 -493
700 8328 -612
3692 2526 -785
2517 8325 647
3162 7258 -917
3747 6602 -1
6868 815 -741
8477 6178 346
6912 6939 777
1308 8207 -693
7565 2493 -607
6534 791 610
2759 8835 289
3418 8705 -514
1567 6702 -299
7475 3734 730
8537 7068 -369
291 8283 376
5928 2869 352
1243 3530 638
4027 5295 220
3505 3437 435
4419 2709 -398
5336 4766 -282
5587 1547 812
5427 8551 234
6065 1648 705
4822 4373 -835
836 6962 -614
3877 8657 467
1626 3472 -851
4765 4129 -748
1998 4286 284
8655 8858 773
1751 2832 -238
4117 4556 -288
2366 3998 10
4049 5110 -335
6512 2710 655
3183 2985 411
7800 462 -808
8102 4708 -208
1395 6787 -767
3574 7156 915
3441 7022 850
3351 7555 -529
2091 909 803
5302 579 -835
2100 5210 -913
5708 7937 715
177 7025 711
6744 2768 876
7179 190 -160
187 5844 247
4232 1595 -709
6080 637 -21
2129 3976 -993
1928 8067 161
5509 3322 905
3114 8149 747
4130 5789 -347
3981 7259 -444
4412 2411 307
2010 915 -457
897 6576 945
5505 3309 -58
7875 2155 875
2628 8660 -431
7583 4301 -234
3522 3089 920
4864 5605 193
4930 7127 434
1161 4268 -224
1581 8858 -353
7144 1066 -254
6657 3201 -480
7230 7593 703
2090 3549 729
1992 1935 -50
1565 5775 997
428 6382 160
8068 3461 541
3019 2237 728
4141 6078 613
8062 7437 258
5594 142 -748
4290 3308 536
5094 2120 -938
6942 91 374
4206 4995 -427
329 2691 44
8386 6482 682
7067 8217 450
4170 6758 444
3487 4896 885
7354 5221 479
2227 5777 -732
1935 8572 -417
3221 8055 881
998 1499 136
2809 2477 -279
235 3836 -997
8574 4751 -768
8687 6208 -562
6854 8400 724
6455 2403 415
5357 2769 804
6481 5745 431
3407 305 408
5940 7438 142
4736 3694 393
8237 6560 737
2356 4639 929
6441 1870 -324
4588 3108 810
8126 745 -724
8015 1564 572
1250 4917 1
1049 3418 600
5365 7810 929
2927 8667 -36
5525 4964 543
2334 748 -950
7656 1710 -317
8465 1109 -233
1658 6621 248
6534 2208 -712
7540 8908 -321
8278 3679 827
1274 8858 697
1523 1294 -156
1508 4571 208
8377 3820 82
5474 8087 -853
3075 5084 -918
2566 4523 -489
7976 5793 -859
4060 119 75
4476 3772 330
1123 7558 671
6994 6685 716
7444 3583 -186
721 3608 -898
4897 92 651
7819 6471 -129
7652 7585 -946
6111 2427 617
362 4821 885
1062 3857 719
6079 4596 348
8817 6857 332
1509 2649 -767
2789 2019 -720
5847 808 -962
6807 8447 -537
3962 6229 -759
1001 5470 258
8088 272 451
2976 677 -554
7926 7225 22
1869 1407 -755
6738 3044 517
6381 4054 27
4046 5041 376
8663 4451 -532
2132 6244 -921
7197 4749 866
3320 8418 337
2292 2103 838
6310 4089 -327
2560 6532 395
6350 4154 -213
2852 2271 748
2093 465 89
6311 7306 495
6558 2749 400
1193 991 8
3439 2481 140
7859 1600 -219
3458 7240 111
6218 6338 -981
3683 5058 166
2911 6042 140
2990 1824 -897
7374 6244 521
5496 8863 307
1218 539 82
2294 4425 622
7149 7922 -258
5437 8563 -645
7656 4788 436
3970 5050 -405
275 8285 646
6994 1554 594
538 7117 980
5519 1081 -872
532 1681 -370
4169 3843 -81
5192 784 506
1613 3507 -232
7128 2097 -613
4626 2719 409
6055 3247 938
8246 4449 644
5844 8698 -622
5511 2082 -221
5249 7244 580
8299 6248 65
398 5465 -482
4423 5852 -773
5949 143 -637
2915 3640 483
4560 566 -553
6253 7609 77
8472 8820 -248
6977 6021 -449
7990 2666 145
4135 6152 -408
7365 7476 -243
6339 1863 584
5602 239 -144
1260 8399 -947
4424 7305 -203
5737 6055 744
5554 8581 -972
6256 552 -982
3451 764 168
1736 1985 168
1616 6213 83
6779 4636 690
5424 153 167
2164 5483 -318
2502 7783 806
5659 7531 311
7027 4968 -59
8422 2776 730
5125 7084 -461
2165 8669 -72
6605 4550 30
2636 8236 818
5081 3892 -277
3819 287 -343
529 7178 -200
7425 3660 692
1499 6583 -259
3483 1964 938
6670 1739 -834
5481 3497 -176
7279 8197 895
401 4641 536
5331 6609 -201
4197 3902 195
5024 4403 644
8663 6110 807
1975 6080 -689
4402 6350 720
4253 946 -761
4808 1289 281
8755 2990 972
3396 3907 608
7860 909 -980
7779 1919 895
5099 3209 431
1080 7746 971
3918 329 -454
541 556 464
7127 3236 -627
3526 6992 597
3681 8418 745
2197 6842 -237
6812 2089 -246
5883 4379 -52
1420 7562 424
875 5121 41
3549 7038 293
6411 1639 952
7611 2516 -220
8399 4433 380
3515 7467 -253
1637 6025 -834
1299 6113 -700
6270 1687 548
3147 62 809
2322 5458 -53
1472 5414 -231
4989 8056 -35
7656 3945 -959
2664 8919 622
844 5552 622
6303 4039 524
2153 1445 801
711 8675 -614
5871 1245 -727
6052 667 323
5514 6923 -104
7558 179 -454
7767 6161 -276
8687 4867 -631
531 1383 74
2609 3715 49
409 1779 -229
5574 5464 -360
1019 1079 739
853 1213 186
2418 6670 -588
6029 4493 -183
7275 1092 720
8048 5029 -633
2688 2191 -299
3349 94 192
5171 5457 -340
4706 4673 213
977 812 -618
3658 377 247
1150 1114 173
2020 1462 -512
7129 2452 -908
4207 3325 -300
2298 2722 -875
8474 3258 -321
6967 6333 468
1081 2677 -730
3769 5154 -619
6242 850 -488
6052 4650 469
3799 1212 620
2002 3949 637
4183 2565 -717
8923 2358 -749
4003 8888 941
3346 5175 913
6369 4995 -841
7848 7441 -363
4820 8176 802
2470 6035 631
6728 2203 -431
3428 7215 148
4294 2219 -75
6454 7673 -680
7163 6338 -501
8280 4400 -704
2194 5647 701
6082 2844 -301
991 4474 -969
2345 5705 -157
4031 5315 874
3547 824 880
6094 4313 -908
4380 8717 -767
7779 8875 -703
6678 902 -952
3913 8570 818
1641 1654 -625
1844 3692 -253
5590 6085 -299
4634 4692 -897
5277 1872 -805
2703 1913 943
5252 2494 -496
1551 6673 -453
3419 7098 -781
90 6409 -479
2809 2903 -865
4250 8725 -541
8455 7457 -179
1805 6072 317
5890 4337 -894
8812 2425 78
8447 2598 947
3070 6419 669
1935 552 -843
8883 1835 345
1475 3179 -482
3509 2309 724
6958 2535 414
1312 5391 750
3826 3773 884
1630 3344 -390
3253 597 6
8747 159 523
2044 2395 -854
7045 1211 -758
4250 7645 874
6682 7356 -581
118 7473 -678
1124 1086 661
4184 5608 543
6363 3856 855
3915 701 51
6614 4820 -536
5854 3850 -933
8749 4177 731
5937 1088 627
7918 5970 289
7034 704 654
5324 7509 619
1025 6711 -416
6059 520 -463
3925 577 -784
3519 4968 -513
3552 1670 -325
4013 4861 -56
4064 5719 -413
1594 8648 985
1281 6736 -815
954 5188 -219
1732 3475 592
741 6296 62
277 6831 908
7335 5159 -421
7845 8405 709
3013 102 -36
8401 8824 803
3551 530 -361
2678 4285 -243
6999 8832 -219
4784 5449 -121
3314 8630 628
3399 1308 990
5723 7104 -828
4055 6193 -339
5802 1912 310
6854 2415 -404
5639 4863 892
8630 1394 35
8762 1427 -988
2178 5061 22
6345 3962 -741
6316 7124 -602
2467 6774 992
2819 6111 -410
6779 4783 898
2478 2156 56
1427 8386 97
989 4148 -895
1430 7229 246
5312 4739 374
3922 6637 -488
7177 5443 -55
6423 8436 -571
6864 4466 174
8149 4150 -635
4217 4446 683
6884 8809 -622
360 1795 322
6864 5158 -16
400 8887 559
429 7011 -844
364 3531 605
4473 6752 -389
7465 5078 209
984 6650 552
436 3845 -919
4585 2350 -597
8636 7728 -153
7808 66 -701
5273 814 611
2743 6549 -996
4664 3317 -906
1214 4883 -153
2987 3653 -169
5541 2139 202
1796 1826 725
3302 8669 721
3314 768 727
2663 1402 766
1282 8638 708
3880 1953 -269
1244 200 487
7687 3659 -505
2503 4418 -631
557 4902 -380
2669 1372 703
371 3604 -243
6 6279 -378
4978 1827 -555
2633 2239 -789
7915 5799 -342
1176 3284 608
6189 2030 123
1037 189 884
5361 8017 735
3938 3299 -869
2210 6740 51
4225 1175 -550
2838 8350 412
1093 2870 340
407 6931 502
2365 3122 361
3961 6196 324
4880 8014 410
901 4115 146
6573 1524 -523
5032 4417 711
8080 1409 -853
4969 1067 856
8202 6471 -828
3221 220 344
7875 25 10
2376 1169 599
3267 311 -752
3545 8386 -847
5792 2157 -558
1411 4576 53
8339 7047 438
4354 5512 -753
7035 5132 290
4988 8790 -567
690 8792 105
7172 4924 -931
4262 6934 -368
1546 7888 -564
7452 3564 -661
4136 5104 -799
4648 7410 -492
6510 6548 -772
1209 6811 164
5118 1475 447
5926 1606 540
3112 1535 -431
3204 8087 -935
802 7327 711
6953 7344 -457
2834 7305 -43
2756 324 -299
1161 1175 811
5529 6881 798
4881 7927 157
1800 5036 411
8791 2998 799
29 3657 132
4903 5944 890
587 8478 -251
8144 8018 68
7209 7726 -308
1418 6560 -928
3723 3947 -935
6472 445 -137
4862 5067 -559
7346 2915 -337
5414 714 531
2056 6822 695
1555 503 -366
7773 5380 315
1582 7420 903
1583 2698 689
6575 5042 -640
1569 6985 780
3391 7826 15
548 4970 421
1753 3301 -125
8253 471 718
5213 4921 694
7745 5254 -653
319 7058 -907
1737 1378 -626
5217 7000 835
8726 4671 700
6674 7840 -277
6961 1618 284
2302 3479 783
4999 4972 974
4203 2998 308
3609 5663 -480
2811 7067 38
7704 5901 -816
6918 3965 544
3952 6627 -345
1729 7601 -985
831 3229 42
5642 6911 -281
5811 8518 296
5438 745 -205
582 5232 200
2412 2936 -162
5730 5631 490
3914 2521 -669
1871 2467 -642
5161 5048 -609
7541 1351 -525
7555 1803 732
5496 5703 615
5284 620 206
3601 7896 760
1367 3253 295
5660 1059 -112
8183 2295 -957
4836 5593 -813
5584 6642 173
3174 522 724
1972 965 -265
5979 8529 729
4270 772 -67
6231 4238 105
6610 6472 -628
4052 8859 -114
720 4451 879
7693 654 25
2074 7833 923
3848 7326 469
8704 8325 -747
5485 1576 -614
6009 1439 -904
7425 3296 -848
2900 5265 240
6017 6318 758
8816 3782 623
2675 1875 116
1371 2219 416
2133 8734 677
6196 3871 900
4837 943 -563
321 3455 30
7727 2644 -574
4697 6005 -958
8084 8843 658
6720 2749 -84
4478 6864 712
7029 7291 -997
8259 1603 340
7933 6611 -687
3582 7478 -734
2643 6426 177
4156 161 -50
640 2518 616
3064 5213 -890
3047 2319 672
4550 4509 -359
4257 3456 -89
4257 2370 -784
1981 4363 424
2033 7570 915
4217 4149 795
4945 6716 905
492 8479 -453
2914 332 -218
2858 6307 682
3002 5276 -600
2655 6811 -307
3993 8796 393
6135 3697 -491
4209 1128 -712
983 1650 -851
5436 6773 -162
2839 2051 -263
5247 7076 46
5278 7134 -249
785 3289 322
2763 1022 28
488 879 555
5564 7138 561
4669 4688 -147
483 4501 189
3718 7680 -281
6290 3504 899
3080 3109 337
6929 3965 423
1639 5885 682
5914 3046 -804
2894 5740 -589
7856 1627 -355
7258 2373 456
4759 6604 -552
2293 6827 45
197 1643 -935
3065 8830 -880
5561 302 247
8884 4259 853
4732 8649 846
2160 7211 356
7115 2210 648
3206 4823 838
3079 7425 175
5561 2074 -760
4476 1667 -798
8379 2441 690
3356 1135 -134
6984 8098 887
4724 6370 56
8714 6579 432
7867 2988 157
6255 4082 -553
3844 4237 -246
7067 4715 822
8475 7772 -482
7140 703 626
7025 6293 984
8576 7098 -612
8672 1942 -808
7556 250 -404
2220 1962 -95
6991 7216 -490
730 2941 86
3537 6321 694
3262 5504 -601
1494 3596 370
592 6041 -666
7634 4395 910
6298 5389 732
4524 3609 767
6277 5964 -217
5882 5036 -402
7328 2789 -782
6026 1164 -20
3707 1823 -200
3173 5700 818
6622 589 -190
5934 6010 -970
3661 8256 874
5527 8271 -410
158 491 -90
2606 8391 -472
228 8724 -114
2677 889 266
8212 7911 702
5644 6991 618
1234 4187 304
1731 4664 -573
3232 6997 -652
1792 2292 -833
8372 7392 -495
4713 4311 -713
7338 2647 -53
3242 7405 -99
4488 7841 746
6853 73 -478
3660 4094 -457
559 8936 -660
6929 8381 -896
396 5572 -241
1852 2887 23
4635 3201 -388
356 6466 -606
4317 5945 429
6735 3066 199
1231 630 -294
1004 223 -99
1791 4579 888
16 8896 -333
5101 3814 -849
1657 5067 193
2058 2203 619
1663 6377 69
7954 7243 -159
4879 7418 -604
8884 2868 -505
1251 2206 280
5608 7843 -535
3116 8696 -751
946 45 718
6480 7569 -784
2880 6044 -729
2418 36 379
5012 4606 294
3328 6319 323
2609 6082 331
2874 2712 823
4704 3816 524
4229 8500 598
3798 6224 -785
8543 8027 -513
5843 1847 169
1253 3827 823
1605 7864 -723
2965 8381 818
1656 4111 -150
5060 1251 -845
2384 6545 233
7120 7744 -932
960 834 -169
4721 5016 -300
170 2706 497
7604 5935 204
3649 7397 -383
433 1326 -338
2946 8703 -652
5721 5418 -557
1354 6386 230
8266 1373 598
4842 6790 -10
2287 2191 -88
2802 4092 697
5609 5332 -247
6410 3645 -513
6515 418 120
3278 4552 -776
391 5110 -313
1938 630 -280
3056 8516 -451
8602 6511 537
7446 438 -256
7175 3846 -812
1604 2355 -436
6109 8592 -122
1082 8557 -571
2476 2598 59
989 4213 -320
3384 6685 556
8922 5522 80
1695 2086 -614
3302 2979 -239
5309 6338 -980
8672 2245 898
6706 3390 -208
8828 1546 -926
4407 1946 930
3042 742 746
3788 5578 529
975 162 93
1783 6649 -13
5207 4795 304
2775 537 -529
2531 7531 -877
6648 8099 -444
2774 4006 -852
6147 542 340
4399 6374 820
1427 5283 -251
7728 8295 -353
3574 2615 -671
2772 2392 -999
3156 6987 -197
136 7620 233
5385 1151 131
2410 3792 243
6863 7395 -896
906 3595 -960
8159 6950 -579
2399 8560 893
1322 2935 -683
6542 1259 -7
4623 8509 669
1287 8420 981
7895 2589 335
2527 8787 715
1937 7076 52
7045 8671 -545
2727 5422 350
5774 6267 366
8080 5280 474
2214 6182 647
4152 3009 121
8641 2212 -23
6778 5487 -323
1586 4292 -198
902 6332 -883
8642 1869 322
8606 7320 454
8474 3022 377
7857 8072 -399
6847 324 829
8106 8461 59
4521 2086 129
2523 8424 -162
1118 3388 -809
2723 1593 465
6602 6225 777
8151 7125 -207
6607 518 626
6350 8535 266
7785 3350 8
8737 6122 954
894 4798 -806
5251 8567 958
6781 7800 -604
8111 8219 -23
571 5326 383
8137 4603 978
8665 2943 941
4672 6913 -987
7624 3416 -434
1167 1368 982
3263 7530 387
8566 1754 904
3775 3581 413
4041 943 301
7081 2928 -730
7634 2501 -95
5880 5719 -479
4099 7920 860
1018 3889 -496
595 4413 930
8589 8517 -700
2532 7976 691
53 7170 -645
1949 3067 135
4121 7318 237
8062 7975 202
2903 4795 694
2934 5743 763
386 6198 164
6531 365 -783
6355 5960 -217
1693 8873 -824
4572 2035 530
3684 3703 714
7726 6367 -509
4486 1292 27
7108 4422 -400
6232 1627 -461
650 540 478
2958 5189 487
631 6388 -521
4403 5977 -79
2326 7654 29
8342 6702 -712
7021 4983 -592
7081 4430 -334
7859 4556 272
4030 1034 -554
2499 4168 27
4529 2821 -11
2343 226 -952
7736 7165 337
4177 8573 257
2561 2072 -180
738 2756 979
8132 3172 -967
5202 7330 -705
5659 3819 -166
612 583 -928
5551 667 -261
4822 1032 732
7775 3294 350
385 4873 -47
3666 8502 -992
6553 1391 -363
3929 3324 427
1418 8507 64
6000 413 798
4948 3322 85
4234 3365 924
7619 1340 799
5071 713 -759
3137 1123 690
5017 5760 -694
847 8869 -686
797 2371 -241
3421 7916 569
1696 8693 -946
1110 530 -547
8512 6839 483
5925 5356 -214
6741 5608 575
8370 1011 392
2055 5421 -973
966 4726 -429
3233 3945 714
6368 4799 116
8687 6506 404
4527 8921 -54
8242 7058 628
7315 2576 -120
6211 3081 165
6879 822 -725
5337 5996 -960
1451 1071 -717
7788 6748 -812
1980 8530 31
7238 2171 702
435 5197 899
2386 7262 -183
4299 4839 276
3572 305 -975
4226 4068 437
1404 3268 372
7407 1669 405
8935 3129 770
4409 2471 -434
6783 8201 -309
2994 2579 -625
8402 8287 968
2930 6514 733
6423 8272 478
2803 2602 547
4379 1259 -591
3198 4895 -700
7834 4224 570
5651 2852 329
7276 6909 -329
2721 2252 163
2809 3536 -959
3648 1567 -306
8289 4999 347
1948 6424 -669
3554 7714 -98
3469 4374 -600
5076 2066 314
4 331 -67
8269 4496 -108
6531 2461 111
8440 6101 6
5999 7545 786
5915 6392 -48
2820 6369 264
4121 8173 -318
949 3437 -433
7927 3427 -720
4367 4701 -466
7113 4247 281
217 5363 -761
1541 4243 -875
634 8499 463
301 8250 -557
1481 8308 847
105 133 -2
320 3680 -699
7411 8224 620
828 8410 367
5799 4322 687
5225 4459 -4
2091 8464 286
5415 6526 249
7917 3949 838
5257 6759 -383
819 3116 300
6259 95 814
8732 3907 -749
7842 6379 -396
119 5708 -43
4556 2273 -573
1584 3071 -949
3555 5103 -300
513 7385 -908
1074 5037 -565
2491 2635 -805
5491 7669 -550
649 2304 934
8746 3505 496
4749 175 939
5208 2186 172
1478 1081 -376
4699 7418 -67
7357 1239 -477
5131 4171 243
5530 5887 -705
5370 5729 -283
4012 6171 -937
4734 3993 718
2700 2165 147
4190 8728 251
7859 5896 841
5814 3932 -145
8450 3433 449
8858 7241 998
7679 7718 86
2079 3828 -347
748 1575 -887
6916 2808 937
6751 6763 452
1435 5575 769
1308 2991 504
8629 4827 534
3772 8784 594
765 3421 209
2524 357 -250
300 4975 -786
8579 2884 748
635 1068 -47
5770 3135 -455
6565 4007 596
5451 6604 221
6728 7666 -629
1677 1291 -629
5682 310 -507
791 7950 40
7733 8034 -268
3442 3631 188
2147 8276 -38
4128 8347 -371
5882 323 -813
4264 8661 -59
1055 8107 -801
5711 2748 -575
3033 7616 330
1063 3773 -93
2984 2326 380
3732 5913 -468
1234 2090 -323
1959 5895 -95
7492 1899 -278
6311 8250 -691
2264 6575 -464
5561 6600 -257
2081 5924 96
4330 6704 -92
6376 7289 -164
6982 1764 874
6946 1082 -455
8546 1082 -78
37 3679 808
6644 8901 -873
1225 6196 664
1646 2448 725
2281 540 -384
5542 5691 -625
3684 4377 141
214 3109 374
7132 3640 188
6206 1888 652
1691 4739 14
3726 2842 -289
6726 3506 -879
675 8230 -39
1316 3521 832
8703 3352 53
4034 3298 844
4543 465 751
5090 5121 653
3954 5956 166
7026 7909 -258
7865 2726 543
864 25 -967
6671 940 -88
3226 608 114
1703 5962 -14
3196 3073 -965
4213 5141 116
3523 1982 310
7363 8185 179
4193 5331 910
8907 5157 -277
2538 1253 -838
4018 2138 437
874 2891 -956
6326 1880 938
2378 6883 -413
6763 1834 842
1504 7177 -588
3771 4593 185
2906 8722 886
7283 2328 -27
7850 1556 -225
5163 1514 263
1397 3901 328
6961 1403 369
2307 8121 282
5111 1639 -355
1924 3646 -894
4402 6388 142
5062 3210 455
1590 6123 237
5589 8884 -224
1130 6068 406
2791 7592 -664
6001 1141 309
487 566 -244
7639 3718 -51
2534 4796 -311
3580 563 -333
2558 6479 46
7945 1883 923
7086 6098 319
6401 6317 80
3087 3444 833
5675 3204 -75
1469 862 -257
5303 4922 -271
5705 3573 633
7519 497 805
8747 1126 537
6564 353 -580
7581 1997 -404
2285 7766 499
2334 7260 -98
3960 2296 -298
7609 5656 408
4661 7123 336
4928 6140 -212
6628 8887 715
3492 5376 -387
6305 36 455
4368 3390 -956
6535 3976 790
7096 1676 754
5031 4243 -788
2151 8419 422
7363 1889 -890
5017 1230 -990
441 2867 842
6863 3597 415
4897 1595 -960
5734 3067 541
5953 1444 -546
581 7724 -266
468 3043 -146
6475 8591 -744
755 4858 749
8630 390 -722
748 6183 -331
5827 4467 593
7255 4494 -754
6723 877 941
3124 8502 636
4795 4516 40
7099 8483 -992
3685 4077 727
7624 7578 492
8431 4439 461
5611 3404 222
7335 2662 987
3692 2744 -745
5372 3566 -790
7451 4381 241
4206 7560 -82
4665 7082 -629
1322 7848 -273
881 660 -675
4148 8222 -864
4911 3850 -499
3080 8242 59
5736 3223 -848
7851 4900 -616
4517 4323 981
5258 3313 502
6577 6677 -125
2071 4835 -699
3677 2955 -722
3835 4048 -879
270 6166 851
554 4682 99
8048 4657 -395
4527 5640 -324
7258 5804 110
7430 8823 -945
7448 886 139
6478 5670 971
398 5381 -803
5924 7838 -404
2553 2336 548
4169 7381 -243
4017 6474 892
5201 6794 -619
5768 980 901
4668 244 -45
1292 5233 -930
738 715 -885
1403 1237 949
7182 4597 -137
906 5641 792
715 7187 532
5610 6793 295
1487 8711 913
1887 8603 -617
6916 3673 742
5226 7302 -882
4516 6737 -85
6924 5949 701
6682 5079 827
4026 7679 -710
5573 5812 827
3039 5427 -216
7187 4084 655
4436 3942 -991
8490 1282 452
5209 7496 -426
4486 7761 883
704 7749 956
7030 1383 267
5007 6040 -76
5299 5870 -463
3563 1272 987
8036 227 -259
2744 2180 715
970 1219 527
8211 2703 571
7524 8272 451
7072 6757 -972
4898 5058 -156
2497 4941 -904
4105 3407 -196
6423 5373 826
6634 8932 -406
5322 3827 100
3151 2861 443
8505 5596 -819
142 8072 -400
5773 719 -931
4917 82 -285
4399 4867 -477
5093 7326 -305
4170 2729 -650
2864 3767 664
8724 4913 -998
7807 4844 -134
7968 8455 -90
6567 2519 -412
5458 2277 -435
7844 7017 -113
3382 3339 769
1343 3070 -791
8367 1571 67
4808 8019 283
4746 6430 -650
8371 982 383
1335 7166 589
7708 6398 -97
6821 3189 676
337 1103 722
6502 3471 768
6488 6865 -590
1140 6823 869
8152 1109 -562
3674 6606 88
1520 5804 -973
3582 5213 584
5827 341 1000
1545 7547 22
4524 6710 -351
3382 3492 293
4978 597 721
1457 627 325
3549 6231 608
4198 3990 78
1587 4421 -852
5879 7730 266
1650 2528 -147
8182 3040 -729
2071 5754 668
3356 2378 -400
5173 4944 -63
3725 2053 599
8026 4103 975
6838 2010 -663
4096 8103 -692
3034 5534 -80
1975 7428 -686
812 1238 351
3981 8060 26
3879 7461 -45
1644 2912 146
3438 1275 445
608 2568 -651
5072 6433 428
1193 919 -487
4137 1931 -356
7322 3103 122
2873 8176 -632
8676 5971 80
1727 3834 106
865 5376 -803
6573 5798 -142
4222 8054 -408
4704 6091 829
3069 7820 -460
660 5957 265
2308 8340 -897
6697 1017 -70
4696 426 -413
1185 1225 236
292 8662 -844
1320 8940 -595
2789 798 -379
8443 189 353
7181 6758 -763
2857 3095 -329
3374 2224 200
852 4465 193
4272 5916 469
8375 3936 913
3938 545 949
3485 1573 670
4342 7470 119
3072 8843 -955
1246 4199 -880
1245 2081 -838
2597 1112 -256
7363 5250 874
5240 6630 -886
2994 8946 -331
101 7768 404
5344 116 -119
1121 1634 -223
4262 7567 137
5768 312 140
5934 6982 922
3678 8179 496
5599 2208 577
4034 3822 228
1547 2357 -740
4912 5962 708
5265 6222 -324
1595 4605 -155
4394 4336 -319
6366 5093 543
1268 2592 -435
4762 6209 -439
7419 8205 -841
3464 5841 -464
4696 3156 -58
451 6306 890
7876 3410 26
2452 8734 637
3690 2700 -784
7779 342 -474
7495 1470 -363
7919 4829 203
5635 5922 -272
6112 4522 966
6164 1582 380
2300 1165 931
7251 4913 135
6145 8865 342
5370 1857 468
1079 1590 -712
6096 7186 -90
4619 1550 346
1341 7121 958
2925 5735 872
4121 6254 633
202 2589 440
4117 4926 -245
3171 6960 221
8867 6685 -197
491 8392 517
3609 3797 312
1077 7147 -912
1494 5754 -735
112 2377 -559
6453 5178 -169
431 4901 61
2288 2471 455
4289 4174 -812
7613 3749 -484
6869 4557 298
2187 3866 -816
5229 5519 -232
8550 3596 454
1700 247 -970
1222 2114 949
1104 5559 -979
4048 155 -278
3781 6608 345
6660 874 536
4704 7114 -14
4323 7339 -179
3103 2526 13
8530 3482 797
6217 6310 737
8706 8238 814
2515 5066 98
8224 4944 224
2299 3697 88
4247 6658 869
3361 1590 -27
835 1429 352
4576 244 612
6520 4602 -836
7951 1479 825
8837 2700 -82
3770 6044 -261
5607 6552 -367
6830 7241 -414
7098 8240 -702
6612 1531 770
698 8727 59
6494 8221 759
2195 6209 854
5704 991 -508
8937 7053 891
8423 7998 -579
1398 2215 766
5756 7557 104
6306 1954 993
6385 374 -332
1409 8686 550
2757 8082 -771
7163 1985 -807
8258 4790 -155
6879 1978 497
154 10 -680
3991 7361 4
4824 172 424
7098 6610 -375
1282 1554 170
8165 6607 607
3409 5963 -13
5561 6445 -199
8901 4305 -601
4796 2806 -128
4389 7477 -414
8174 1922 -443
2073 1108 -291
2210 3639 -328
1969 8885 0
7486 2404 658
8160 8351 666
8940 5890 294
4771 728 -820
2538 1564 -378
6075 6412 -337
1137 4514 -728
6927 1188 -569
1879 6218 -603
7025 3078 -142
1791 8588 631
2909 6517 804
7645 7840 -564
4359 4581 -920
2028 353 260
6461 2223 662
7553 1545 -874
7344 83 26
6797 8524 -703
8661 4547 -500
7096 6177 409
2551 5777 956
3907 7248 350
1082 5228 589
4826 1523 701
3914 1949 -778
3013 7231 966
8558 5734 -741
1798 7916 321
184 4648 -674
3532 2560 -917
3986 800 -184
3302 8908 494
8249 2009 645
5863 4847 -755
6492 5480 -983
5625 529 869
7206 1295 -269
7606 6211 -2
1125 119 -499
1874 5172 201
663 8147 590
7417 3261 -713
3887 6478 183
7370 7161 -550
3844 3891 -147
2141 7439 -777
5623 7348 707
2766 2358 196
3139 2223 709
2860 3398 -522
2998 7610 735
8876 7276 213
4911 8853 -546
8125 4438 -163
4219 3227 -638
3910 2516 -980
4338 1704 552
4297 2848 -39
4130 6487 -83
5942 5539 457
6519 5356 -776
8502 2212 239
5084 906 60
2162 3213 -884
4284 7341 876
3604 7768 950
1968 7377 -653
381 8297 -238
6969 7111 -90
3257 6619 -106
7935 68 -161
6009 8815 928
5459 6592 -103
8755 7024 -255
4067 692 -320
7815 1385 871
8565 8045 -661
6873 6795 -74
1371 492 255
8809 306 -480
7872 7650 980
5350 5533 941
2041 1431 490
3546 8113 -925
1356 344 -858
5343 524 -847
