17
829 967
618 639 667
238 21 560
408 307 975
280 911 677
932 868 -568
752 461 350
377 493 330
769 557 996
148 877 -329
909 644 -195
110 623 903
385 300 181
867 196 -628
592 23 -998
236 425 -650
764 322 -86
471 281 780
70 402 743
522 579 -803
691 237 -932
921 612 327
177 427 736
905 706 694
830 336 508
739 834 -930
346 666 -104
499 229 -629
652 914 -106
335 28 81
44 242 -926
134 644 -735
247 465 -547
304 299 957
311 801 109
390 334 942
681 737 851
11 424 489
347 275 329
914 22 -967
291 699 865
441 176 -234
561 223 -314
540 41 -682
63 124 104
212 311 -909
702 925 638
244 619 -887
504 322 -129
820 795 -323
518 689 221
688 99 -603
140 727 -953
824 736 -828
423 344 941
634 32 -708
24 889 618
608 842 461
126 358 -455
639 708 -778
284 609 148
462 346 298
765 832 44
131 459 -384
178 665 150
135 106 -943
695 360 -79
586 338 434
175 368 642
235 809 843
361 783 -448
394 209 597
296 167 -864
29 85 353
294 596 121
873 899 196
8 281 -209
931 921 -106
287 716 912
738 800 726
790 397 770
41 841 -7
656 21 -261
694 926 -929
629 742 636
388 796 -474
33 736 -590
668 299 -955
15 331 781
37 90 -584
509 527 125
313 326 605
11 842 -473
390 846 -65
654 677 -347
62 790 136
856 871 79
862 789 -303
111 660 821
726 524 612
889 716 118
724 439 -287
666 662 667
635 799 510
33 46 742
930 767 698
462 804 699
264 749 -705
801 505 555
129 488 316
629 889 -363
286 157 -79
827 159 -783
713 859 860
192 226 667
886 851 623
331 249 733
550 268 393
828 477 -669
900 348 38
604 502 767
2 99 -601
883 41 -770
49 627 427
685 493 914
24 571 357
861 230 702
291 18 559
459 849 -580
480 225 634
46 803 -33
240 932 -139
57 842 -620
261 464 -482
556 823 620
520 732 -96
525 385 634
569 695 42
240 326 973
769 239 772
774 425 -290
658 847 -546
535 773 -554
110 724 -150
756 681 992
212 564 794
94 389 548
272 601 55
886 896 -953
591 736 1
179 874 736
733 914 -439
438 336 826
487 52 -327
524 378 -24
15 360 872
376 825 867
877 503 308
407 157 -155
156 54 120
588 629 -112
375 598 -80
403 826 862
164 792 501
889 892 509
825 351 -877
479 443 251
32 472 -606
817 683 139
317 922 230
71 181 -912
420 446 931
178 324 -168
180 505 196
872 587 -551
306 565 -63
740 539 -916
779 388 -571
703 875 205
605 22 559
49 384 -412
14 404 761
401 594 523
412 16 16
553 390 2
629 809 566
52 164 22
738 600 -587
799 867 66
607 860 -30
689 805 28
87 905 -955
154 327 -22
687 496 -499
207 721 692
651 256 -115
212 337 -858
554 449 -52
719 657 -862
16 122 958
281 545 815
927 647 157
392 379 86
367 76 54
343 781 -514
326 841 234
196 554 -654
695 414 335
212 133 -789
930 216 651
339 18 -989
38 214 -611
125 468 217
49 291 -13
569 769 729
670 644 162
864 71 360
701 696 -85
731 191 740
86 145 637
902 362 -399
282 399 100
197 839 -139
431 10 511
848 30 -184
302 254 416
540 770 100
846 430 753
155 206 955
796 548 -379
203 361 -874
833 243 841
656 33 -503
649 868 -66
116 483 55
56 411 -632
522 423 -37
76 588 472
241 302 447
860 568 -529
319 352 437
332 426 621
918 8 -50
125 51 893
639 487 -251
177 379 -140
90 363 744
522 161 -297
424 151 270
295 723 -426
534 785 -326
657 842 -25
652 754 -110
47 302 -567
574 358 -524
28 467 789
632 296 613
856 436 425
835 82 755
217 310 -21
690 228 -67
261 38 322
421 328 -535
722 658 -361
802 204 754
665 260 -531
671 648 594
529 633 24
125 313 -987
599 471 167
473 274 947
831 622 651
346 625 -642
292 888 280
296 734 -586
779 650 288
718 482 869
137 422 -97
763 359 -43
907 285 -832
268 274 397
403 596 -631
859 879 -633
269 596 93
760 921 -133
872 681 -958
289 897 -281
591 163 454
756 278 -281
896 446 -367
773 158 604
830 832 78
126 400 -131
259 113 -986
632 776 -687
70 628 194
413 23 842
44 764 -782
894 764 170
525 216 -392
895 269 735
19 904 -909
785 608 563
444 270 303
212 361 -816
571 342 -979
553 666 2
380 324 646
289 351 188
536 364 557
415 176 358
730 338 -822
327 314 -648
743 204 -539
834 415 -228
814 369 -188
855 29 -796
163 859 -565
207 681 -356
745 733 -817
761 340 873
356 686 169
172 266 -366
88 734 -751
898 39 779
322 725 -960
902 702 -430
230 403 197
209 637 894
706 407 943
629 242 -665
626 590 -251
467 12 148
806 482 152
37 128 -524
678 655 -726
148 322 -560
444 449 -529
461 8 169
72 225 966
203 21 902
354 761 -174
608 473 -619
535 542 338
371 711 -874
305 487 -925
94 55 631
470 80 621
178 316 195
924 696 -784
369 886 417
488 507 -828
235 381 76
412 905 727
307 586 384
430 82 -727
435 456 -466
345 571 -484
139 922 -699
866 643 -352
425 557 670
124 703 -612
589 18 -333
729 879 -483
405 16 -386
579 256 660
680 279 623
810 420 70
195 178 323
745 614 -773
38 57 937
30 684 895
342 743 604
325 728 137
604 883 -673
566 619 186
119 294 379
174 173 -747
432 518 5
788 617 -216
621 674 873
240 528 903
600 234 771
392 642 169
548 117 -637
887 322 104
287 740 -453
869 721 316
915 670 -818
368 69 584
503 280 948
821 436 -595
189 876 -911
738 396 -366
553 243 -459
553 679 -189
611 723 -86
587 464 -758
920 227 869
721 611 -493
572 901 249
908 499 113
507 790 -888
631 782 -282
598 246 -654
115 920 502
271 259 -128
23 921 -960
447 451 757
308 286 749
481 128 422
96 333 227
894 200 134
700 315 866
668 489 790
755 222 265
385 824 247
345 834 -945
643 441 -20
647 746 742
428 278 -274
128 579 550
929 423 -952
174 759 654
177 358 346
771 220 -518
244 834 712
670 479 651
88 507 -600
72 303 432
383 503 189
896 151 13
428 349 -328
121 108 360
252 108 -209
454 499 246
535 800 537
636 110 749
360 15 605
743 745 684
543 291 782
109 883 889
924 365 -960
588 84 9
727 600 232
856 745 -958
795 215 796
233 762 -857
559 856 236
366 448 -662
14 25 714
341 313 -326
610 725 -252
470 344 -707
445 579 -118
394 618 -636
404 356 617
311 857 -290
255 747 -140
632 5 -182
360 883 -591
576 32 781
924 693 -199
662 62 -875
373 671 -754
629 466 -637
601 718 850
153 579 715
754 546 -520
248 376 -865
407 80 -520
345 571 293
313 421 538
437 332 -636
367 769 -897
340 920 482
370 924 -800
773 868 692
907 94 155
633 384 165
163 335 204
603 138 628
477 350 -524
320 694 207
164 494 -455
419 310 -591
633 190 -590
464 670 121
898 393 -564
674 716 896
195 813 -29
703 909 596
289 342 -38
171 514 -818
550 478 904
704 428 115
769 15 516
353 201 -620
674 100 856
839 932 -281
82 303 422
45 603 -537
699 30 159
169 79 -276
499 478 784
903 566 -807
186 869 744
635 183 -219
787 434 331
120 204 283
851 359 -414
921 927 325
87 348 -507
144 621 599
123 464 -471
435 871 826
291 755 919
746 825 492
332 913 447
471 654 675
349 814 722
261 720 -544
125 810 -195
588 296 259
561 190 138
668 191 442
765 277 -164
897 483 615
866 325 -771
668 23 212
661 508 297
631 195 16
172 301 -892
433 664 -640
634 94 662
688 625 650
744 274 704
406 193 240
448 657 -560
827 183 -766
399 227 179
32 33 -560
298 402 -968
786 547 181
433 322 800
785 17 -541
921 587 -793
747 568 436
657 900 238
70 653 -351
311 635 -28
116 464 72
226 83 -242
842 584 -941
875 871 -168
886 637 -182
881 158 -681
691 234 576
710 355 -736
294 637 841
783 882 -656
100 445 -797
121 779 -475
886 556 -747
438 499 141
339 513 -73
371 357 572
6 703 466
837 492 606
590 368 -246
486 391 622
243 515 -810
768 399 627
793 373 223
801 65 904
855 811 -72
63 578 -94
37 520 117
48 597 -619
756 780 -284
592 742 -877
142 458 -145
494 529 905
255 316 634
889 559 -894
606 202 736
432 736 313
379 61 -714
578 813 -802
197 660 -955
471 495 -117
927 559 -977
77 659 324
644 229 -316
718 738 84
105 74 698
651 297 645
21 656 -15
522 929 -792
133 193 857
522 203 426
98 440 -438
595 117 406
18 151 -208
573 202 203
888 875 940
890 797 64
159 881 932
94 569 639
92 601 -859
579 895 -9
149 627 -227
267 509 587
475 820 -612
214 724 -894
303 612 -946
402 834 648
363 627 591
309 594 -129
358 712 584
851 728 -88
633 469 -46
218 517 572
228 754 33
742 669 -182
425 713 986
333 3 266
604 98 -14
138 167 806
299 686 -317
255 867 -388
485 506 809
673 91 220
520 606 720
373 443 -241
273 149 -986
595 587 -978
52 103 97
54 63 5
188 214 177
397 638 11
310 629 232
584 591 -141
45 514 -565
766 301 -788
78 624 177
819 879 690
140 579 312
311 183 214
159 366 -310
630 809 251
307 696 924
906 214 915
9 526 -659
897 582 -892
734 315 471
490 145 427
142 870 -729
325 797 -416
92 544 -260
570 180 184
644 704 238
207 361 905
187 196 953
408 381 112
420 16 384
827 441 -34
581 508 373
444 162 846
908 89 480
305 869 -689
413 859 -220
762 163 -17
596 548 713
771 635 872
531 869 507
203 255 527
794 797 -584
401 341 -918
872 809 582
149 846 -675
276 202 471
924 351 996
775 110 790
68 748 645
660 648 -199
138 833 -567
578 159 124
894 885 -386
822 325 -415
368 290 -540
700 405 -638
35 789 -56
618 687 -724
863 58 -222
524 724 196
380 239 760
580 653 -426
750 304 302
302 279 -94
153 277 342
135 495 90
488 582 -676
417 657 990
449 852 80
901 436 -674
853 328 -778
109 545 -293
113 820 -724
86 338 398
518 580 -838
90 724 -956
8 812 919
114 695 790
223 92 -512
634 201 -232
725 41 693
784 836 -992
865 876
284 791 531
317 796 -974
28 822 439
284 804 -501
158 730 628
218 268 40
796 735 938
121 372 -327
773 839 661
628 369 -969
209 666 4
370 765 313
194 531 494
28 738 -476
113 794 311
15 342 -804
771 721 757
96 5 447
227 576 -928
301 447 924
378 356 -599
270 564 -968
483 682 190
468 826 122
424 790 869
772 581 -66
32 857 -167
64 79 71
192 534 5
755 58 -840
304 20 562
654 470 -509
294 419 895
354 298 623
813 719 300
336 216 942
26 103 -650
674 361 -245
753 510 383
591 660 -583
739 665 423
682 674 989
75 567 158
403 128 824
753 93 -108
196 245 203
588 841 -746
613 135 598
14 417 370
684 559 -697
463 207 -251
298 215 273
150 852 -186
348 615 -114
39 420 643
644 823 354
482 65 -14
624 198 -754
764 433 214
480 80 687
388 848 -480
470 397 -255
130 384 -587
353 126 961
832 770 933
163 60 -561
327 309 -630
322 335 873
855 771 -870
273 801 133
729 764 66
596 626 966
729 353 -853
423 741 687
533 509 772
15 228 980
390 20 -817
603 90 139
485 85 -815
822 290 -189
855 405 461
434 310 -950
663 383 -299
615 594 -594
664 635 -172
747 156 -40
57 675 21
238 278 -110
100 452 631
15 97 -660
654 670 -410
68 293 -476
298 514 -502
6 646 412
464 132 -283
124 540 -692
419 102 812
690 144 997
352 817 -569
607 485 109
25 544 550
121 304 -407
495 519 3
447 345 235
280 136 -418
700 117 -526
43 327 -334
634 519 166
102 303 -156
191 142 -104
175 812 -936
182 845 513
647 23 151
545 388 714
507 667 253
33 719 -283
194 422 504
465 288 -628
431 546 107
649 831 143
564 449 150
724 435 993
288 762 -682
154 570 -730
14 750 -718
538 753 -726
105 763 160
389 865 430
688 776 515
447 480 471
85 242 203
583 850 88
643 849 -339
801 305 119
440 723 -73
248 90 947
738 388 -152
198 465 236
703 528 857
170 860 484
659 551 7
77 860 -453
118 825 -542
56 772 -238
820 767 645
577 125 163
210 41 -805
380 484 885
839 452 387
710 756 991
65 252 -173
617 278 -552
401 493 -589
651 25 351
590 556 -113
558 423 -643
756 185 299
496 377 -290
109 363 -58
381 467 279
558 832 322
62 774 861
809 685 229
646 351 -686
589 259 -590
406 749 230
480 523 -419
59 789 -665
806 667 -685
741 662 -72
393 660 41
505 254 -294
157 689 -32
442 671 -486
858 623 -465
239 7 738
429 672 -723
430 112 -690
625 339 419
690 843 97
386 216 828
713 609 -963
422 784 661
304 96 -860
213 299 -508
416 251 594
63 18 818
661 735 -19
385 350 -92
245 362 -565
142 794 543
646 165 -113
428 761 -308
620 805 906
494 705 962
188 469 -785
184 686 739
678 728 516
572 33 -16
437 24 -83
131 565 681
29 755 701
465 272 -564
207 576 441
356 104 335
556 90 -4
843 346 -14
680 497 545
305 15 649
171 822 917
637 449 -965
155 673 -577
599 196 -675
722 559 981
490 231 274
572 284 608
556 771 330
599 819 -736
576 829 942
494 541 745
40 247 627
335 91 -271
811 648 82
614 859 -18
784 419 -829
768 87 -530
20 112 -290
504 562 595
568 860 -516
316 485 -195
116 797 -524
794 200 -538
136 388 9
365 251 -384
456 685 468
220 805 581
865 404 812
455 657 -772
654 81 -393
747 79 884
606 657 676
803 577 850
472 522 493
557 611 -414
46 11 338
211 267 673
452 189 -713
515 234 223
260 443 -484
359 209 -341
526 564 130
64 744 995
293 602 -660
50 223 -255
306 718 448
631 614 -34
766 699 491
615 226 -764
721 179 399
441 193 -902
109 396 100
780 32 -189
654 673 661
624 820 -958
365 300 -620
283 542 239
775 350 -923
806 125 -813
187 813 -672
577 546 294
359 100 304
165 187 -779
38 727 -536
290 676 -622
170 177 729
145 452 795
706 195 816
623 837 670
225 241 -287
824 356 -27
148 839 735
126 25 519
590 610 -299
850 505 403
225 829 921
481 171 965
852 751 66
459 781 446
130 540 35
495 4 608
859 748 935
560 509 -444
660 448 697
754 650 482
9 683 159
595 360 672
282 134 -476
695 88 -90
523 32 71
8 583 810
19 125 719
249 16 114
517 414 -901
378 276 560
494 461 554
654 481 877
487 763 167
655 152 -763
336 60 111
67 388 682
152 169 -557
295 689 70
236 390 -355
724 761 -313
2 396 -965
775 417 -926
40 625 819
744 36 593
360 406 796
480 225 -456
467 44 26
665 427 -423
522 770 528
498 670 901
286 789 558
254 298 -472
266 768 -61
383 364 661
396 74 281
439 719 -394
241 633 -529
22 488 -453
249 630 -756
699 103 319
575 268 -79
116 434 699
236 231 607
725 638 -956
57 220 -329
505 666 -512
622 678 -608
607 529 -635
843 610 -294
26 635 -9
804 84 573
804 166 456
494 737 997
859 211 -665
591 91 -130
388 836 903
196 730 -526
391 652 262
783 825 -480
446 39 -47
749 224 -417
44 31 410
721 163 644
70 728 753
130 811 -221
262 75 430
854 564 -431
413 623 -868
274 258 740
434 205 214
592 414 702
501 364 -150
86 460 -288
279 301 21
828 443 -658
460 291 -701
383 480 320
282 401 733
748 751 688
64 812 484
511 775 -113
597 361 -238
533 91 778
555 496 928
98 286 138
439 715 901
859 117 -555
197 109 -904
637 200 -727
783 79 -785
244 81 118
446 315 -113
119 45 -63
579 474 255
83 756 714
755 757 -660
59 696 678
136 224 718
260 840 -82
336 809 -903
95 362 -642
609 571 920
443 44 -824
366 838 607
815 612 -866
237 355 -836
675 309 274
122 256 -915
570 145 -33
277 54 -34
227 783 -348
370 636 -757
370 450 -326
597 700 -711
799 304 498
634 115 772
279 526 421
271 322 -712
423 668 140
630 144 995
123 864 -39
585 499 407
378 204 54
626 726 547
679 132 -221
429 108 690
540 19 187
837 63 845
207 620 -343
182 392 -262
173 853 -332
92 100 -116
158 191 46
715 722 154
324 487 -916
485 53 -75
467 165 -96
824 791 396
559 614 149
738 36 255
485 6 -200
205 609 569
56 133 662
416 651 -765
130 838 -550
106 724 614
481 354 -534
578 502 -880
62 779 -300
181 243 -503
862 396 300
442 379 -812
798 492 -981
310 656 -607
766 97 -951
736 358 -927
394 241 474
227 405 -240
444 285 -774
548 184 554
2 686 135
259 565 -704
468 678 -324
362 418 202
798 620 838
528 740 -543
131 570 -293
175 199 325
646 283 -795
355 249 901
556 194 669
461 510 -609
578 685 -837
448 794 228
301 573 380
402 640 496
322 547 444
839 417 302
846 264 232
78 344 419
437 709 -98
321 500 -292
606 9 311
759 269 670
381 383 178
753 16 -216
54 783 606
206 440 233
484 116 -392
322 82 -411
232 213 830
360 67 419
384 483 -473
377 498 -519
752 638 133
494 45 -256
53 653 -852
809 298 -575
719 763 695
389 417 986
34 252 -550
52 742 152
115 31 -467
533 382 -218
279 537 -976
811 832 -315
395 161 -1
201 768 -782
644 395 699
160 865 -638
537 761 927
452 22 985
396 493 -641
376 411 -237
278 850 215
59 170 192
494 203 509
627 147 11
650 431 917
736 519 597
748 303 -62
765 257 852
267 721 -403
548 384 -537
844 244 716
390 470 -974
829 78 359
667 150 928
404 1 -66
9 392 897
520 171 -20
696 765 612
333 846 148
73 316 443
655 297 625
275 103 300
372 133 -850
799 389 266
426 762 919
359 174 -214
719 621 808
296 468 -322
676 689 -48
152 60 912
287 317 -864
260 268 361
754 767 -620
731 441 643
574 337 -717
443 631 -840
264 640 934
573 637 273
49 77 -190
442 715 646
573 445 49
823 403 -787
432 775 185
858 538 -648
502 153 -723
110 556 -960
11 676 -840
390 518 763
101 52 -281
641 180 575
729 56 -638
601 327 325
556 313 678
325 601 925
87 96 -725
88 179 -212
425 812 -171
308 400 73
394 82 860
658 731 -887
537 856 -418
196 127 835
794 605 506
203 485 -860
610 589 -994
799 701 -915
690 316 641
736 30 909
737 699 425
178 743 493
249 720 -559
18 845 -791
75 384 -491
362 732 -307
847 530 -45
625 185 911
327 761 998
487 361 -785
660 111 -93
515 28 -563
434 746 715
189 367 -199
184 131 -830
184 408 732
134 268 -137
568 536 -691
639 336 -637
631 649 -452
112 835 331
497 361 238
214 611 144
232 31 309
642 318 321
95 791 523
448 730 190
801 552 -956
842 547 -199
788 478 970
296 492 -193
510 418 500
845 131 91
125 765 254
651 711 568
433 851 -44
840 474 -829
16 751 921
704 861 498
435 552 53
682 224 -782
231 68 45
310 578 -789
590 299 -103
792 331 635
123 130 636
824 355 -241
49 118 631
786 781 496
677 30 -449
660 857 982
318 275 -840
80 504 -7
266 755 148
75 659 637
831 45 469
663 186 -250
495 819 434
13 768 -931
283 581 49
642 181 114
517 189 -266
40 703 -850
4 153 -965
863 828 525
315 773 -745
600 736 532
313 840 -288
55 609 996
586 142 -15
64 354 -53
473 189 877
707 8 319
138 294 812
433 846 -434
549 656 727
26 427 -88
424 26 -357
590 25 543
782 736 370
849 185 992
261 416 -181
378 617 428
9 800 -107
818 401 -112
142 256 -348
742 33 975
702 110 30
5 386 -596
587 120 -675
163 234 78
294 637 -636
473 165 892
130 782 815
663 70 308
425 227 -642
564 234 503
644 711 194
503 688 -620
141 117 -668
747 353 684
264 627 816
70 187 -256
693 499 -913
399 447 -703
743 780 845
828 419 -134
766 176 -381
858 774 326
743 472 222
307 86 227
495 791 -423
110 612 769
137 448 -352
449 276 -290
477 527 -893
208 61 -850
471 630 -229
582 751 41
722 594 -395
217 335 -110
59 459 -463
252 400 -818
31 530 -329
366 403 763
212 77 -514
260 35 818
626 829 441
827 498 -600
776 243 448
260 44 759
796 339 -345
605 679 237
405 500 -483
814 307 608
613 458 9
810 208 -186
544 557 -235
100 597 342
114 389 -41
180 539 553
348 419 854
152 676 -404
416 367 544
530 766 322
248 850 19
286 471 -485
498 451 170
679 437 -470
587 242 687
333 405 -5
567 410 694
741 375 -896
497 545 -694
791 520 252
429 560 993
711 189 440
384 830 -906
48 138 779
377 281 -623
513 161 -156
322 756 386
824 580 976
62 214 905
732 61 625
746 212 526
307 430 -425
814 331 920
54 783 -221
223 300 -979
308 752 464
165 456 271
353 705 -490
93 117 -433
446 518 936
321 341 847
421 129 693
661 207 784
656 154 879
150 714 -492
192 286 -737
293 411 659
60 66 -281
862 91 -872
168 704 -742
122 826 -425
178 474 928
461 516 160
337 32 43
139 599 242
691 761 442
221 429 211
464 332 -461
121 373 24
79 20 958
365 520 -717
10 60 117
596 269 422
521 594 153
775 414 741
436 476 34
617 684 893
41 276 -231
342 245 -813
654 381 -499
369 744 928
687 738 -657
213 126 846
11 677 -453
2 35 647
532 322 679
122 309 364
711 515 -239
349 517 568
588 861 296
575 23 254
4 351 -654
500 21 -268
424 473 -838
197 424 446
549 104 817
757 589 501
408 852 860
127 675 595
143 640 592
789 385 117
709 505 -941
602 853 570
769 576 -363
784 311 419
603 269 -296
738 680 666
610 113 -844
352 296 766
545 782 -388
31 383 746
674 49 -232
254 467 20
393 435 -846
393 815 -542
709 847 -41
594 809 -878
262 53 -638
861 780 353
285 24 775
551 12 817
280 846 -357
616 846 -432
727 508 642
296 653 211
837 59 677
278 533 621
806 435 103
566 276 -229
560 470 -140
97 416 699
691 319 -202
86 255 -844
618 401 409
414 88 -331
1 291 45
79 34 -121
582 430 -292
443 98 -386
512 251 383
276 574 -933
822 602 -202
427 509 -621
767 5 442
30 222 -527
73 280 -441
333 67 859
276 670 -146
321 587 -518
774 742 -294
650 582 -305
130 841 -539
65 731 -695
656 740 -826
487 40 -192
679 758 577
141 126 -711
841 429 -499
512 387 -915
537 685 -76
26 30 -415
666 153 22
420 157 184
194 837 -56
836 166 -466
120 323 -866
229 35 107
334 41 -603
666 553 -59
212 297 331
542 742 496
82 854 751
765 405 -538
752 405 500
456 494 998
814 892
138 807 -560
381 138 -661
324 142 -219
767 593 898
595 79 398
771 632 142
320 476 -44
356 779 -625
22 745 -300
760 477 -491
101 748 -902
656 348 -240
139 687 -364
345 141 -734
737 108 -142
290 686 809
326 51 495
744 805 202
14 487 -224
53 214 -687
532 113 -114
97 99 729
109 142 893
634 656 -847
368 589 -410
552 103 -358
511 645 550
66 12 -21
621 205 343
168 154 308
782 153 401
344 155 845
239 634 146
96 86 779
142 616 577
275 117 765
446 634 219
368 705 409
101 546 -820
167 488 -174
672 791 -445
29 33 614
453 809 452
261 191 747
274 221 -621
143 524 -320
789 262 -97
543 67 -61
147 786 22
755 485 -893
193 358 -848
367 158 -599
59 637 -327
675 196 245
56 120 143
189 128 954
493 586 -157
639 771 -807
370 331 965
213 474 -973
157 205 -322
405 418 329
752 486 569
769 235 918
44 731 166
275 622 281
185 296 -433
238 335 31
467 600 -236
257 572 706
736 350 -329
32 527 -577
372 264 -389
399 113 -44
673 430 744
644 509 41
84 495 -624
393 587 -215
191 719 166
49 582 571
427 742 902
794 428 685
681 250 947
374 451 538
427 780 -29
148 252 -871
721 491 -854
390 760 -366
381 123 -850
450 194 -855
767 156 420
625 410 -696
552 517 857
529 621 -585
430 16 -250
242 44 264
261 636 128
133 802 44
625 461 858
321 165 459
293 340 146
1 397 -376
317 686 -39
638 303 -244
310 251 165
741 362 578
597 31 325
476 701 944
733 455 -432
785 249 -721
85 283 -634
251 346 -269
399 721 239
698 173 198
130 615 -295
1 5 197
222 119 827
447 722 752
701 705 905
247 473 -447
749 765 547
685 335 -392
784 562 -889
607 685 -622
13 187 208
320 373 93
213 385 -867
174 112 -222
750 529 -396
454 539 -67
667 97 300
569 222 805
304 770 969
471 440 -685
382 139 -314
231 123 -176
175 35 244
299 704 -48
429 127 201
261 166 -440
342 675 858
75 393 32
91 312 -674
284 647 -871
191 30 -311
666 37 -933
104 177 236
706 582 -988
39 738 145
47 398 -126
341 253 175
570 717 977
41 639 619
655 503 -442
178 540 -881
340 697 -928
434 549 -581
7 754 609
11 206 -848
528 325 54
162 488 565
227 807 50
699 86 896
144 156 642
206 503 508
485 529 343
672 136 429
663 230 266
544 140 975
254 172 417
93 770 -353
581 289 -364
737 190 -84
602 113 437
84 80 -267
157 304 -893
338 6 629
404 494 78
175 255 -404
105 521 -582
737 59 125
240 414 719
32 445 -410
18 60 -998
229 641 283
347 12 -9
409 41 1000
205 351 -135
26 607 -198
245 800 438
140 758 -146
642 471 891
756 752 -510
39 162 -390
165 125 732
614 217 -528
538 754 -223
61 330 723
504 570 -996
30 652 609
485 409 583
309 405 -697
635 627 -231
313 664 323
359 10 262
148 372 945
797 576 -641
777 619 581
797 2 -404
83 36 -310
508 111 -541
791 426 -468
738 3 525
297 785 -601
345 403 210
11 623 -552
90 591 42
127 611 -192
679 247 520
160 555 -173
517 629 -969
492 723 -925
462 751 -248
225 211 12
589 4 435
798 614 996
572 366 -213
25 345 -947
562 451 531
502 555 -469
134 288 -229
771 738 -693
405 112 -774
276 399 194
655 528 217
142 596 625
260 323 976
287 235 189
752 774 -621
643 531 -668
812 337 48
214 131 -194
727 128 447
440 728 199
659 756 851
459 504 515
644 494 -84
649 589 712
368 769 -903
157 679 -945
571 198 -619
435 135 -511
429 275 -80
726 476 -313
119 123 231
261 617 -662
652 703 392
390 454 -6
90 267 593
359 100 396
462 722 868
43 651 -201
607 365 -466
548 275 -703
562 171 74
485 66 -200
43 752 -192
267 707 -46
251 536 189
261 699 -16
101 149 -269
339 422 806
501 711 72
140 551 -545
240 22 39
116 168 -764
164 54 906
280 335 -965
599 316 572
157 744 -251
451 332 -828
568 58 -341
125 647 -272
11 24 398
94 317 -821
129 238 439
457 27 424
89 746 -11
381 91 529
561 480 665
374 114 749
690 369 -73
809 611 89
94 803 -501
594 553 644
467 508 -587
406 192 -838
306 756 776
699 129 -610
106 82 -589
108 658 -406
268 479 -100
357 271 500
613 237 -335
212 44 -523
436 717 -440
74 8 928
512 434 645
267 296 323
233 219 735
160 307 -242
651 174 303
462 145 -798
556 110 -797
368 107 837
220 537 913
770 14 35
550 95 535
99 590 223
800 206 -630
680 315 -802
377 139 -384
576 4 670
717 81 -479
480 386 42
736 368 -440
420 737 -967
783 218 670
290 414 184
227 704 -34
480 318 -752
384 154 -862
779 146 -853
709 284 -63
46 175 -798
106 545 -958
628 266 -965
101 668 347
177 345 -855
241 176 -740
609 147 331
809 524 -926
327 669 400
796 139 -743
215 633 -697
642 20 530
259 433 413
399 26 199
582 471 -142
11 335 441
333 423 -414
474 26 837
682 624 996
754 496 -677
614 235 372
117 652 -54
775 192 427
314 370 882
186 204 -79
807 12 941
185 52 660
625 275 119
654 306 721
185 208 102
616 326 185
790 94 873
16 486 -212
364 470 767
761 81 -726
800 255 -236
80 558 -830
86 567 -238
659 601 -853
735 229 -900
78 211 262
709 439 713
733 678 -848
374 786 -328
789 11 205
408 298 125
448 582 -662
553 506 -682
13 120 -158
94 404 125
271 174 -15
451 208 -110
296 5 826
266 661 430
649 516 -833
166 742 -79
87 800 884
622 769 -700
12 420 121
83 211 -266
273 469 545
209 21 668
667 745 215
560 402 31
333 704 112
296 563 -409
618 23 -232
621 761 -776
335 684 -36
274 533 168
698 19 906
288 186 -291
591 405 -466
199 311 -109
174 189 570
313 293 951
82 360 -871
638 357 -200
282 224 -682
542 87 -862
220 152 915
499 425 -123
785 125 700
517 270 -88
799 520 -309
745 249 -553
238 660 -682
734 315 850
567 709 376
636 90 323
116 701 216
364 158 -240
768 739 239
758 462 -816
482 563 -278
24 548 -713
351 510 385
474 220 -45
801 188 -477
577 403 173
494 589 -720
536 189 820
292 275 857
138 603 129
171 444 305
744 482 -239
445 323 -219
378 2 74
566 495 46
46 518 -254
212 617 756
508 641 85
649 240 370
624 120 744
795 533 -786
455 91 -799
441 108 451
480 621 458
273 677 -193
359 786 -124
481 151 -6
138 229 669
711 73 821
705 176 253
445 356 550
479 632 -515
66 16 194
350 693 -880
649 260 14
556 151 785
581 168 940
292 332 663
801 150 -813
600 526 -258
433 454 54
720 678 510
290 303 605
51 541 902
665 132 -315
338 594 -899
447 414 -857
117 677 -774
669 772 312
302 90 318
715 172 3
493 752 210
490 275 -164
346 622 -588
29 341 -749
683 548 16
783 555 86
56 386 823
4 599 -794
373 767 2
145 723 -715
648 479 189
713 794 809
422 431 306
270 54 -697
85 307 -840
226 14 445
126 215 212
373 31 -896
398 590 -523
396 175 -797
319 697 602
62 799 516
73 402 -430
800 377 889
418 656 445
23 138 -93
697 84 -292
679 688 -271
121 158 497
755 369 -490
626 90 -828
411 309 -545
472 303 194
7 470 -126
15 504 216
678 284 606
309 538 405
193 230 265
93 77 -68
652 539 493
542 35 521
790 214 334
66 3 -896
329 448 200
472 668 659
614 667 447
439 69 924
209 575 -605
132 46 -690
141 588 -516
266 792 497
744 638 44
568 357 962
154 167 285
518 356 767
500 658 -795
559 454 357
716 145 -256
11 222 837
80 486 775
140 178 572
76 5 176
741 171 -572
476 228 -989
531 753 570
764 564 -514
195 627 65
266 508 350
391 192 306
86 273 -74
158 671 -570
626 789 172
467 761 -881
78 323 -81
20 796 -61
532 741 -400
724 683 849
144 791 -780
360 788 -302
236 183 -254
3 138 261
387 776 -406
393 252 -345
