18
969 1615
60 18 610
270 576 87
538 809 451
664 555 696
157 892 50
343 696 483
504 809 194
413 711 676
376 372 85
679 861 427
791 333 95
72 633 809
239 780 241
498 279 964
337 786 875
638 874 513
533 659 318
228 223 477
599 477 631
687 537 628
819 684 430
105 789 860
98 130 981
136 568 29
75 686 393
896 106 499
192 24 504
683 390 381
418 354 373
557 309 91
481 845 133
234 631 206
639 718 937
454 770 783
281 228 178
181 663 100
748 145 14
749 677 711
551 259 136
120 408 230
481 512 256
726 898 954
8 666 528
851 459 247
433 194 660
655 241 364
855 745 696
48 794 833
860 364 794
461 669 797
295 455 979
73 554 887
648 111 156
844 276 209
250 116 218
702 368 422
174 609 110
473 889 102
316 301 393
512 742 250
3 706 784
278 265 611
451 90 443
290 574 7
533 193 147
679 865 329
160 231 623
157 535 698
284 78 468
172 274 914
675 466 710
16 509 46
157 518 46
202 270 906
149 907 99
95 663 666
300 741 866
721 795 858
865 817 603
57 141 92
532 311 438
294 9 435
655 816 516
201 633 932
588 515 901
695 708 314
488 721 289
809 469 106
886 543 658
130 526 226
194 704 79
774 764 560
100 714 62
211 796 88
708 857 215
110 260 965
115 554 630
553 95 297
44 105 659
898 462 1
259 53 434
220 3 842
439 205 822
339 83 369
2 302 688
707 604 586
867 560 765
418 196 189
697 540 981
673 280 592
877 306 850
795 563 428
357 373 76
98 741 238
507 430 404
134 125 756
283 844 947
195 226 10
587 187 6
823 429 636
168 814 595
589 284 871
777 812 583
809 498 164
530 733 46
104 594 982
596 40 154
481 431 331
328 396 132
141 42 153
18 784 717
487 401 592
968 1657
406 689 319
350 187 427
644 31 815
395 218 17
224 532 781
237 959 367
574 124 503
911 114 551
121 848 314
886 110 821
399 919 675
779 100 185
717 153 227
779 497 236
520 609 85
58 465 143
128 227 343
424 774 165
905 34 750
9 231 31
577 711 499
872 147 665
440 725 844
520 815 492
761 11 8
41 321 438
802 940 617
350 763 296
556 748 334
831 146 449
463 99 130
666 685 482
556 806 444
148 643 826
450 577 964
196 405 184
316 497 627
223 527 635
516 310 187
824 528 702
681 219 440
761 159 589
403 189 959
647 852 58
557 499 354
145 246 12
822 237 118
945 925 763
382 399 650
964 388 842
97 305 741
892 569 59
116 112 564
179 781 564
808 911 511
901 367 759
647 692 798
871 390 711
622 917 450
148 808 896
288 785 77
353 128 880
175 707 755
890 639 693
269 189 500
365 481 860
169 101 813
886 952 422
55 523 296
367 526 643
379 43 694
599 629 522
757 263 884
292 752 947
175 745 390
398 764 198
848 88 606
490 844 548
105 637 271
451 9 327
128 819 229
461 167 801
702 348 905
92 200 3
381 275 341
393 719 30
164 299 383
144 576 266
62 630 539
531 561 954
244 718 101
581 478 852
429 398 954
486 722 542
71 139 139
16 255 567
872 543 696
861 740 236
787 339 397
967 375 431
558 150 593
706 758 814
128 403 463
576 538 381
564 156 33
397 205 341
43 127 126
499 118 436
121 902 4
714 489 731
541 860 697
543 755 642
502 390 341
67 530 33
540 414 441
890 264 763
868 566 204
404 188 247
12 635 497
388 383 271
210 202 111
772 283 54
267 342 769
426 548 209
319 794 941
694 357 20
38 424 185
606 380 831
251 710 993
172 89 898
563 326 699
220 222 635
328 743 780
756 640 113
880 241 521
241 874 232
960 191 665
549 103 306
530 87 414
164 812 314
765 796 805
360 292 32
796 513 615
465 836 828
527 202 599
335 138 995
382 544 341
560 317 280
426 76 237
869 795 438
80 900 962
423 292 731
319 254 507
498 611 372
492 620 203
503 636 770
510 581 534
674 693 404
233 670 841
65 302 538
918 955 124
550 306 317
455 879 873
728 58 400
655 666 571
173 262 132
6 133 845
826 475 260
138 658 134
88 764 579
85 576 636
559 932 520
154 944 568
39 474 253
640 668 673
49 645 490
360 608 19
331 607 86
210 224 92
715 835 987
260 62 965
931 95 936
616 387 541
143 255 292
462 157 956
474 272 651
956 683 783
56 277 844
597 57 617
558 258 372
862 583 537
454 859 242
387 570 751
331 130 329
532 208 889
43 352 225
710 16 505
338 794 668
169 282 16
159 203 180
441 735 510
260 352 473
327 246 653
433 722 119
412 263 697
434 584 52
738 826 766
220 413 983
726 76 112
737 246 397
256 150 729
297 386 25
580 619 848
925 105 746
960 33 712
7 87 336
514 262 512
569 268 507
628 816 233
427 499 187
608 190 220
694 50 374
827 711 815
92 154 512
455 358 281
813 874 37
524 330 298
78 70 696
542 850 461
929 94 189
754 646 644
621 8 976
124 550 262
222 694 30
879 530 655
126 522 63
2 124 270
687 960 626
28 223 150
683 46 287
836 50 978
738 475 903
929 580 847
252 673 195
351 303 95
754 204 428
258 355 408
321 876 481
894 779 455
838 396 295
634 7 160
312 937 933
355 432 103
759 571 209
489 351 622
877 25 856
46 722 674
410 166 641
141 77 601
368 665 397
692 196 698
355 271 604
585 72 770
792 832 479
887 515 102
385 239 925
810 22 92
704 846 724
668 361 379
870 749 874
320 566 430
854 388 852
892 943 658
650 453 296
135 99 277
184 198 691
183 429 447
600 121 343
56 743 88
65 18 781
951 813 389
457 447 602
576 826 441
378 246 569
332 657 773
107 536 992
240 908 888
504 844 382
836 209 655
432 738 364
355 662 746
959 962 135
297 920 661
708 872 743
475 415 243
790 883 549
808 304 312
87 573 706
508 403 823
471 21 633
340 501 90
434 369 15
227 199 776
144 114 112
909 3 728
115 218 160
638 527 277
2 830 676
80 438 413
82 41 634
725 908 82
482 693 373
856 112 553
80 474 611
915 4 753
12 416 10
604 782 951
85 65 633
124 836 506
529 562 534
783 535 989
802 18 275
946 360 74
388 384 477
148 905 176
309 647 630
110 278 146
90 568 562
614 697 543
159 209 119
471 929 41
536 838 681
445 365 73
639 899 707
51 501 936
172 850 644
647 668 764
48 570 536
52 189 338
337 428 23
322 649 641
466 266 653
134 118 495
119 374 537
314 759 984
491 416 941
581 340 757
33 671 674
871 686 287
880 350 769
127 835 380
816 535 377
395 837 222
164 33 603
937 514 706
375 799 723
117 964 987
672 911 609
583 363 54
556 174 743
323 805 695
706 646 572
349 384 569
40 21 791
518 573 457
616 294 23
860 287 619
875 277 163
671 839 181
577 783 152
876 254 232
681 840 625
548 53 418
642 42 26
406 215 201
78 961 739
406 720 643
820 323 697
879 613 379
184 385 507
856 884 147
861 644 331
937 625 828
864 64 631
646 170 785
323 138 908
705 863 776
411 631 116
699 572 131
532 875 996
462 244 808
578 81 875
335 932 954
541 925 813
768 270 612
677 326 421
529 362 436
220 705 486
640 419 486
564 786 364
397 513 547
321 468 664
68 438 266
743 506 644
308 320 892
220 523 445
840 105 860
790 952 692
207 460 975
225 162 310
427 631 33
704 433 341
27 953 15
101 596 588
258 346 924
199 391 863
476 865 184
245 232 286
220 540 136
703 415 33
945 534 919
556 658 30
194 836 904
118 402 643
296 318 184
425 78 248
582 665 395
433 488 769
710 661 19
162 251 726
383 890 105
219 600 453
310 676 833
119 678 976
808 534 84
379 148 113
605 215 716
869 513 166
399 412 549
405 751 915
231 683 862
432 124 755
395 704 974
182 76 914
419 927 401
31 928 871
379 3 477
196 217 850
768 869 918
732 777 457
436 156 908
847 663 899
657 536 780
439 359 424
634 833 125
173 589 350
334 320 675
865 543 180
647 233 31
120 650 883
387 859 88
883 365 84
869 42 650
551 952 960
67 479 721
385 649 459
360 25 892
505 119 454
154 794 535
968 480 651
774 357 549
407 447 749
31 221 136
480 305 582
736 563 857
81 436 454
837 435 312
404 647 478
767 447 597
558 671 79
27 383 602
387 257 745
812 370 901
488 557 387
759 330 596
738 288 707
378 313 604
480 740 487
234 837 913
628 767 395
453 656 431
571 375 384
665 389 726
755 207 117
874 434 282
730 333 319
809 852 135
426 480 4
42 842 772
406 643 528
341 946 944
42 344 613
900 5 7
201 526 306
484 40 730
943 460 558
536 5 963
7 731 134
839 701 905
478 796 246
91 670 580
167 267 351
493 615 632
69 359 525
19 265 900
494 538 767
961 914 497
281 941 876
349 758 332
533 354 532
585 605 74
781 871 916
614 789 593
68 838 213
122 614 342
425 836 575
707 731 680
167 746 761
714 521 598
900 405 22
335 118 640
31 933 623
669 337 918
517 216 556
90 678 376
169 300 228
122 902 695
899 50 390
148 688 559
417 624 475
473 375 664
877 355 921
805 878 212
619 350 665
390 15 194
258 835 248
932 19 13
21 295 545
377 933 336
315 863 825
459 474 184
561 848 143
725 761 849
351 78 181
251 15 949
462 811 768
928 789 483
561 232 982
681 778 611
785 423 515
566 245 978
523 428 389
506 15 160
460 60 809
590 663 931
716 882 835
586 216 168
706 722 48
203 575 796
736 194 516
47 316 988
302 739 782
368 697 389
300 900 900
22 611 967
42 276 981
459 340 747
157 83 325
107 850 60
439 964 595
435 490 652
180 947 875
260 893 810
477 130 373
186 867 531
277 579 406
14 275 220
332 867 869
423 314 692
783 363 996
839 661 27
727 97 266
570 260 252
400 102 319
839 239 61
680 753 626
213 759 998
585 119 766
518 373 300
965 2 804
315 151 634
272 496 793
225 389 113
638 870 953
518 24 287
962 657 58
699 95 293
874 377 58
188 39 129
138 386 657
946 584 217
532 875 436
838 777 355
470 678 323
481 684 515
563 414 567
590 297 906
109 250 966
550 749 591
359 273 411
837 425 346
690 695 509
890 699 497
495 34 852
411 931 265
56 892 158
799 17 396
802 741 577
846 558 777
278 569 222
892 68 593
656 454 312
118 305 528
186 810 883
450 595 332
136 28 743
692 748 206
60 803 39
73 308 338
852 323 490
905 422 508
519 663 840
180 745 263
947 784 946
362 790 324
846 868 972
950 901 816
814 200 559
587 700 492
871 622 882
572 514 8
377 659 115
212 543 334
733 394 541
280 801 250
767 692 529
87 715 205
278 421 661
678 334 676
617 939 75
318 302 759
222 766 313
349 196 388
658 48 136
288 610 113
83 840 348
552 66 666
934 46 490
829 476 226
736 721 404
844 97 895
297 98 171
356 216 230
402 362 538
918 316 821
243 245 607
208 185 362
590 680 200
909 507 316
519 430 676
826 314 822
454 680 746
853 199 269
713 935 218
392 936 679
586 237 239
105 731 920
643 526 215
574 854 192
121 496 808
267 396 796
10 948 257
539 235 885
249 180 820
941 596 410
161 824 748
121 255 536
48 529 953
185 72 162
771 786 244
86 130 48
82 840 923
188 135 870
689 759 417
27 642 562
760 907 702
203 628 228
635 155 570
405 799 398
667 101 935
729 270 773
724 743 556
201 550 712
883 811 879
771 138 910
141 767 541
923 594 708
283 947 355
574 776 846
172 552 477
328 158 423
766 38 491
476 858 904
492 282 14
572 278 883
183 413 977
572 67 828
26 704 620
688 901 431
334 814 415
628 292 527
12 860 51
357 396 503
162 230 258
905 887 990
308 19 354
927 170 725
546 939 314
431 909 221
430 9 674
834 881 709
351 910 408
130 399 209
150 518 308
427 436 436
588 323 202
611 280 735
741 12 686
18 426 227
931 793 687
190 1 329
579 584 178
406 958 775
190 938 695
611 846 283
918 273 147
722 220 309
894 142 783
86 503 287
695 663 48
880 660 171
522 408 730
370 482 903
178 218 140
690 793 452
725 410 649
162 396 797
231 726 716
699 212 599
755 799 128
755 906 161
484 81 518
568 694 60
537 860 414
501 966 924
662 169 612
295 488 778
197 844 235
757 6 608
292 901 437
813 126 47
476 406 653
962 681 193
94 674 762
685 661 278
177 281 154
598 285 508
138 395 442
150 91 854
690 611 215
622 80 749
580 236 292
264 673 854
649 958 790
315 287 221
951 491 414
144 900 407
883 815 234
727 699 555
54 186 11
40 260 637
679 539 832
469 5 50
572 799 595
950 246 40
148 821 558
674 16 872
780 280 665
67 385 254
770 772 355
378 149 550
848 136 726
339 368 352
83 514 453
805 675 219
911 592 495
919 98 637
701 94 82
751 927 448
684 360 323
147 105 729
963 102 192
874 675 125
542 515 743
553 824 52
920 710 624
163 840 103
803 575 506
266 296 193
511 98 98
60 290 362
373 383 535
587 641 754
150 827 342
879 479 758
292 56 918
684 521 237
272 101 334
196 328 27
651 908 73
128 348 139
836 511 927
361 698 95
87 281 644
743 777 251
522 207 271
404 292 418
480 694 904
751 245 893
438 571 761
496 400 560
254 59 265
809 484 590
849 910 691
535 381 644
323 120 961
84 792 926
550 476 925
419 241 592
641 464 945
924 808 316
414 506 931
457 30 816
276 941 177
216 77 316
549 66 915
417 617 546
862 32 544
149 37 620
434 78 742
571 796 250
11 384 887
730 898 670
49 531 407
695 71 110
622 780 609
913 356 62
588 953 656
112 897 65
53 45 23
32 145 877
479 543 293
20 492 746
665 417 150
878 963 814
877 748 83
880 302 456
326 494 39
690 189 829
115 622 3
600 669 982
846 219 409
594 319 994
486 386 743
290 20 702
418 356 705
252 648 398
289 830 500
579 764 315
524 39 169
750 77 302
856 274 404
593 805 457
779 68 461
430 749 806
868 959 341
238 98 521
547 16 136
541 735 349
574 192 418
906 552 439
678 156 479
226 612 529
907 177 314
940 760 832
239 431 831
539 528 285
233 470 760
132 360 880
203 364 333
888 768 879
904 567 933
156 166 531
948 79 764
734 389 991
772 21 137
83 432 488
419 213 293
489 246 985
81 820 663
933 962 132
361 136 945
202 748 372
934 672 850
923 162 415
938 317 482
585 498 575
904 144 73
812 346 512
666 575 484
942 148 991
833 706 935
276 20 722
635 57 996
837 104 619
329 70 156
691 920 334
250 107 321
434 96 463
367 346 205
479 936 748
556 186 919
265 321 88
170 309 241
131 748 831
630 523 605
763 337 585
858 723 331
314 41 792
307 31 304
651 323 304
237 626 233
558 603 914
592 913 353
681 508 616
373 326 189
870 890 134
701 836 31
934 950 335
364 904 196
734 394 345
49 646 317
523 44 415
780 838 667
287 771 82
260 931 799
103 19 877
125 90 803
270 315 850
369 860 883
719 161 886
202 131 888
631 375 528
557 56 166
672 765 113
125 745 569
217 397 203
806 157 306
328 677 790
353 458 126
284 100 779
385 595 863
177 745 127
778 843 854
836 861 938
369 706 795
518 556 836
843 734 814
136 188 157
324 665 350
840 206 769
408 491 574
673 665 979
718 298 295
755 417 494
561 40 99
383 457 736
474 435 861
236 32 187
901 157 103
948 287 937
35 734 758
23 837 570
197 245 63
130 258 72
401 378 781
255 687 171
860 396 378
516 233 580
168 551 519
262 554 573
777 764 139
474 377 899
785 589 108
829 654 533
250 560 273
286 258 963
122 735 320
796 249 589
243 249 66
205 676 427
806 59 836
213 514 223
657 866 374
615 446 881
872 573 355
154 2 712
303 48 502
637 479 37
656 507 925
626 813 464
770 838 818
199 958 531
854 326 276
182 337 916
31 376 977
602 901 246
194 755 620
488 395 861
376 8 626
256 706 837
440 374 714
745 599 782
931 265 862
686 633 180
660 168 839
513 66 673
133 360 391
547 485 813
672 425 434
943 838 544
598 590 703
888 31 138
574 602 236
528 214 654
160 895 417
771 562 232
757 547 194
312 195 310
786 574 727
98 861 393
595 727 194
571 936 188
131 870 901
464 869 947
144 180 524
158 686 659
10 687 119
677 588 323
797 753 109
659 963 653
134 661 145
164 444 835
575 25 988
943 824 417
662 840 116
216 322 383
385 395 955
230 713 544
199 368 294
173 941 617
271 68 687
208 625 931
13 425 463
244 73 190
322 532 210
382 786 157
886 489 562
258 964 412
513 510 208
888 515 624
850 754 825
874 9 670
665 906 521
285 608 412
210 614 832
414 952 785
667 303 138
490 156 431
115 247 12
109 398 778
161 280 416
458 851 292
704 492 486
176 949 216
757 677 387
88 739 411
41 772 648
165 517 426
896 714 690
94 78 463
907 370 785
503 768 268
881 394 698
324 197 381
453 351 442
402 322 1
153 320 276
870 852 320
874 964 885
804 768 74
332 184 632
542 709 351
802 124 735
273 53 994
445 538 82
581 234 951
550 868 881
222 324 279
148 366 364
702 429 365
107 184 824
44 690 417
789 808 497
687 755 216
66 7 476
632 555 560
742 670 882
624 388 243
650 182 282
765 377 966
218 578 507
61 440 656
781 706 130
776 278 251
191 774 872
903 111 345
422 420 857
184 506 761
351 486 686
762 365 832
186 916 352
750 388 203
544 826 747
420 190 663
497 122 941
450 461 336
581 835 698
763 730 686
893 152 567
323 83 537
443 312 397
856 715 307
1 33 248
7 19 297
847 689 906
506 59 347
625 120 723
392 688 379
544 246 232
11 623 986
259 266 370
747 373 29
374 157 420
506 62 541
682 485 564
700 205 861
710 75 178
349 869 272
620 196 752
461 151 889
414 121 910
386 341 813
513 785 156
538 592 332
383 836 623
663 119 592
956 785 506
265 529 532
353 360 347
697 366 523
751 257 715
24 752 505
207 411 138
682 148 993
325 431 876
78 848 637
165 373 49
430 576 647
899 564 263
760 176 16
889 39 248
890 909 847
111 804 267
858 759 166
255 699 361
772 542 725
618 583 739
940 177 338
503 816 475
626 758 920
557 53 712
901 751 367
834 867 10
539 584 258
743 572 112
966 920 226
571 68 132
869 926 538
3 252 76
900 371 177
888 68 290
295 687 424
787 710 728
16 789 121
812 802 547
293 126 823
9 828 654
262 553 161
470 839 422
543 638 722
57 911 150
35 572 764
965 664 731
709 46 395
265 296 529
252 913 894
739 375 468
746 238 136
690 730 440
557 226 534
144 612 988
72 843 271
833 211 667
494 750 134
49 506 715
949 836 398
225 19 8
46 352 375
438 183 952
485 550 802
266 391 615
294 381 935
538 791 891
517 118 944
955 96 943
364 827 389
950 265 727
228 836 157
88 898 893
130 771 241
59 12 532
513 115 666
657 937 938
937 332 948
833 794 201
128 20 555
142 635 383
340 330 740
670 537 425
131 430 239
683 533 675
927 901 665
628 297 705
687 106 412
15 193 931
757 107 202
402 328 118
861 954 674
290 434 192
450 815 549
953 901 74
798 718 601
399 773 60
159 777 161
659 327 461
477 322 972
177 528 669
864 842 612
599 878 707
8 27 851
222 904 999
107 150 565
786 213 658
112 831 342
123 182 775
343 358 205
537 959 312
494 15 641
53 525 425
782 654 69
172 968 815
209 355 476
196 105 742
505 908 905
530 120 951
668 639 892
272 462 351
513 458 280
309 179 49
715 779 840
586 677 834
373 756 332
694 262 266
643 517 162
137 594 744
290 580 338
209 904 700
593 411 880
483 173 614
726 107 468
829 340 239
457 220 916
820 949 879
285 955 197
527 458 25
208 132 949
113 204 377
959 477 449
524 646 585
651 470 709
472 223 404
640 140 947
379 758 608
481 335 913
392 138 586
510 313 306
632 775 827
489 706 82
876 365 896
765 249 694
377 586 384
799 947 37
331 67 742
282 789 651
580 401 634
67 907 794
566 211 871
334 610 703
242 962 436
766 468 713
74 115 108
462 24 394
248 421 796
834 903 273
889 318 285
43 937 533
225 595 872
181 529 259
77 118 421
850 220 818
155 843 875
332 266 916
409 648 236
396 69 769
699 811 767
179 867 980
501 776 884
739 656 466
551 803 855
598 423 771
329 140 661
699 43 118
69 66 260
87 434 608
541 826 88
306 887 119
833 359 445
61 912 592
129 873 221
497 204 252
209 382 2
80 438 976
793 769 170
641 278 286
379 348 205
538 410 412
440 329 253
284 316 894
633 35 557
54 230 490
390 804 517
646 414 222
84 219 285
539 665 757
499 330 24
388 172 184
399 814 847
295 225 963
133 602 821
598 503 827
131 830 826
621 672 627
962 860 74
255 752 292
776 312 48
85 783 514
483 379 725
348 934 186
272 276 877
792 943 575
884 721 796
333 887 74
914 961 113
595 827 556
555 200 28
769 381 559
29 378 917
80 404 865
578 498 28
759 392 570
174 468 881
882 85 143
554 258 889
339 578 758
22 968 934
915 5 285
668 25 24
385 765 598
350 104 70
483 67 796
392 241 818
299 899 453
848 342 299
785 266 407
729 2 603
666 307 815
205 368 92
599 474 897
420 64 469
685 735 202
424 200 251
819 492 442
826 892 183
588 500 98
922 434 48
36 565 574
460 180 431
118 373 520
252 601 446
35 203 589
577 491 408
798 278 131
520 858 466
203 966 909
512 29 501
870 511 823
86 885 984
921 584 436
307 511 853
222 475 574
913 57 364
222 887 822
684 78 84
49 423 241
364 96 995
356 42 937
163 218 659
227 516 388
164 393 895
453 103 706
238 807 595
424 163 116
570 807 509
597 453 565
295 94 960
196 345 882
642 828 487
675 279 926
168 634 539
572 270 193
827 851 901
103 169 736
366 665 240
810 154 298
172 501 501
674 799 649
66 928 602
509 417 545
59 653 412
119 932 894
799 69 596
79 848 564
12 566 410
147 82 834
592 277 179
755 509 940
375 629 558
472 171 589
730 647 820
48 649 450
525 302 57
263 372 695
586 673 24
804 903 948
394 729 996
657 836 114
117 778 29
75 715 892
277 187 751
418 683 767
137 315 880
730 439 913
140 526 422
558 929 904
942 424 52
318 523 584
252 545 555
86 217 62
3 659 201
134 916 59
261 16 849
189 884 123
382 338 422
582 775 176
539 81 759
397 126 642
305 314 633
881 61 450
487 6 164
561 217 158
642 18 179
271 383 482
277 453 707
846 883 656
145 914 653
678 766 415
116 901 816
949 582 812
99 339 144
368 561 375
59 191 717
963 495 863
24 597 749
117 678 592
922 607 263
734 406 814
910 209 306
597 870 537
813 11 338
197 429 73
593 783 355
584 675 512
54 27 273
249 126 513
784 557 310
910 432 196
454 710 457
916 129 717
776 198 219
150 773 403
587 148 583
864 854 845
91 292 658
271 681 784
614 207 282
335 200 517
26 883 274
42 83 456
318 544 252
671 66 639
602 642 870
882 23 622
683 208 995
248 696 265
174 14 239
486 584 771
640 151 863
96 279 700
162 73 287
442 85 725
719 818 675
725 94 713
487 236 349
891 908 608
920 226 506
460 635 186
896 355 342
555 793 43
680 551 815
48 720 663
757 376 996
443 771 822
491 240 133
683 115 732
202 485 78
55 469 317
490 18 54
98 841 618
568 634 122
81 329 153
787 188 835
106 243 690
727 830 59
495 147 80
711 485 939
448 484 77
213 8 595
295 680 544
351 852 693
375 504 472
776 948 408
476 204 616
173 347 723
926 671 675
420 291 358
766 109 969
115 525 830
259 896 731
2 83 430
294 781 499
245 678 257
845 328 825
156 784 41
239 135 323
341 20 346
916 111 865
704 188 404
635 781 381
572 149 845
490 40 62
588 70 308
835 243 346
44 829 398
119 865 74
917 714 771
367 502 153
463 914 340
189 235 310
529 856 298
527 623 644
595 918 50
732 74 608
869 552 821
19 700 496
339 889 639
515 538 252
810 1605
608 612 683
207 319 503
330 96 441
370 128 50
107 145 869
153 349 397
409 30 614
639 356 975
596 649 122
503 441 699
34 8 82
516 806 496
9 318 532
361 259 800
426 719 236
293 612 258
660 341 78
260 203 12
151 359 821
366 658 169
87 100 732
140 600 222
756 349 290
763 17 769
493 725 813
539 768 379
209 532 879
128 316 302
530 499 537
431 73 465
763 713 366
474 737 345
296 773 880
360 50 776
777 64 343
568 612 304
655 625 270
708 561 788
155 619 415
165 32 90
187 210 127
394 12 805
212 486 341
78 250 154
779 288 250
172 254 198
607 596 621
533 312 325
568 241 793
184 401 112
144 107 919
704 631 45
782 300 76
133 369 554
383 358 866
155 697 168
26 806 499
690 4 611
106 476 321
734 515 975
391 292 401
343 336 476
9 180 840
230 249 391
481 117 65
67 280 674
241 139 622
409 708 543
18 413 931
292 622 911
366 569 705
755 417 446
421 664 200
300 436 979
171 219 721
509 211 700
419 686 210
224 698 537
611 205 351
355 482 788
376 47 625
412 734 304
458 256 391
586 417 970
610 374 957
357 222 391
393 305 490
425 204 871
83 307 331
766 86 952
806 546 606
256 364 803
464 414 683
145 205 521
210 556 585
724 235 72
99 660 793
596 145 799
244 340 181
295 499 968
47 324 755
599 666 153
415 799 473
172 385 898
675 710 361
206 691 870
515 472 716
239 8 198
650 252 964
422 467 307
715 269 385
760 86 412
361 345 425
621 217 274
485 643 960
88 49 799
532 87 559
131 397 304
694 203 1000
626 133 142
520 85 629
34 175 822
80 130 257
255 472 433
196 107 693
699 680 661
270 407 537
555 625 195
196 579 352
702 166 128
262 727 916
652 287 607
543 810 193
27 807 32
325 81 1
142 252 70
592 425 2
522 83 760
377 364 225
341 619 27
96 266 379
483 230 320
640 357 97
14 723 853
256 587 320
304 262 728
430 367 127
18 764 270
380 602 460
431 193 452
77 136 661
163 318 369
274 551 462
638 240 563
193 591 478
639 686 798
625 87 176
359 719 611
333 40 246
501 722 986
699 530 774
562 531 729
561 104 904
561 689 952
449 382 780
642 22 217
670 425 304
180 152 131
697 251 728
716 574 511
306 324 524
181 708 816
753 75 973
702 509 651
460 36 239
531 188 468
791 263 639
405 311 756
734 644 678
434 479 42
559 390 809
100 791 352
705 574 653
427 518 768
623 394 6
311 478 589
401 52 722
33 515 876
373 247 22
303 163 930
28 54 579
766 27 69
232 401 722
253 418 837
257 64 202
495 730 720
611 194 277
754 337 476
751 521 939
510 529 968
76 236 462
487 605 999
573 17 429
624 252 449
707 262 114
697 363 47
3 305 164
244 461 148
448 262 596
339 725 845
468 51 597
178 315 746
69 275 856
578 312 887
210 464 140
642 726 943
728 756 579
511 693 780
793 98 33
724 569 380
322 344 978
384 741 278
307 197 284
561 44 101
487 84 325
721 161 636
733 210 406
501 331 809
298 558 252
578 685 820
795 140 511
589 391 309
322 345 344
138 161 811
771 134 774
739 269 668
88 695 293
388 453 161
684 301 856
399 733 1000
600 569 238
738 766 930
195 443 205
536 711 835
422 600 854
707 103 141
116 183 116
601 637 552
79 680 271
20 393 666
591 366 967
512 316 829
68 199 852
584 169 923
98 276 319
232 729 74
358 694 510
375 121 479
492 57 716
465 403 433
239 396 961
22 351 391
556 449 460
591 241 486
590 809 763
286 555 112
504 680 280
91 630 922
655 57 126
744 169 313
407 613 543
581 630 793
351 388 157
376 721 784
98 283 876
708 229 87
352 800 134
289 4 387
58 750 299
473 197 505
5 523 826
160 475 852
198 300 983
320 602 523
295 747 368
12 749 607
802 159 32
736 147 86
259 70 525
66 757 724
396 629 514
585 436 894
172 225 958
357 241 223
357 610 60
87 398 495
449 275 926
85 794 434
318 133 558
780 684 913
572 646 426
748 768 105
694 480 261
306 530 728
181 587 161
131 491 545
484 163 505
544 269 697
276 498 993
333 803 183
174 392 553
144 462 468
660 663 618
285 347 636
267 271 417
320 560 681
250 298 291
394 80 801
435 437 996
340 505 164
120 278 734
748 20 822
434 381 733
135 461 441
38 722 259
159 221 297
589 171 210
92 719 817
476 779 192
361 243 93
43 40 723
255 371 958
196 510 539
126 443 907
316 270 752
10 527 572
295 569 478
199 300 890
358 11 80
724 753 646
130 285 229
394 642 768
756 301 297
777 202 448
473 368 495
191 92 311
188 371 136
648 618 372
137 635 674
299 704 198
125 323 298
421 25 543
439 203 247
285 579 503
223 311 594
646 403 861
474 551 694
633 301 205
366 577 159
697 164 306
297 785 229
703 324 682
313 65 357
744 151 788
142 122 495
47 641 421
727 211 932
13 278 829
383 162 265
744 62 492
618 782 367
392 626 977
401 726 331
451 703 403
571 127 893
9 273 702
335 595 706
446 589 503
357 608 558
512 396 68
259 100 325
536 413 408
110 644 384
805 89 241
67 106 163
124 215 44
640 806 377
185 41 240
484 765 216
505 257 720
136 430 715
642 701 534
111 529 851
793 342 392
384 228 497
93 31 326
442 112 173
594 518 650
646 652 769
67 264 456
207 175 229
492 778 450
719 243 253
391 764 767
30 220 150
772 312 610
368 239 856
137 166 776
168 298 538
656 170 893
5 689 863
522 155 130
586 300 412
636 91 951
515 758 713
423 458 86
795 416 35
626 544 149
353 753 495
192 220 648
512 528 965
443 315 692
477 755 488
685 284 739
100 235 646
564 710 653
550 431 532
563 673 401
146 40 368
601 74 149
508 461 163
120 504 646
141 578 568
181 395 528
172 609 690
275 243 553
530 805 35
92 226 669
435 216 628
601 709 100
584 535 192
710 732 223
262 508 531
676 554 860
651 779 186
18 102 396
736 776 319
342 518 758
399 560 194
289 217 505
295 783 718
456 382 443
407 172 809
469 726 858
124 285 619
483 785 209
268 217 239
470 187 722
321 540 551
396 507 174
88 570 861
514 471 278
341 171 856
644 137 673
129 588 109
321 503 697
592 806 958
107 640 198
679 581 460
641 9 487
325 690 176
603 8 460
334 554 4
606 293 480
176 753 837
152 336 330
458 767 809
537 365 770
375 602 262
103 244 210
306 599 799
261 754 302
240 782 222
40 93 274
115 104 484
256 539 159
270 402 788
442 281 844
385 294 699
115 129 263
184 147 482
182 632 47
584 24 178
646 691 196
721 136 625
676 316 765
434 11 364
497 666 105
429 107 723
277 137 931
364 175 673
614 503 967
603 195 359
458 531 125
239 341 840
68 776 151
244 671 313
179 775 858
356 469 251
480 657 79
459 468 358
391 562 51
221 102 337
110 773 176
688 475 746
505 171 664
432 747 865
568 61 374
492 451 601
575 548 677
707 805 741
726 292 48
781 805 306
176 670 956
705 691 679
602 328 220
395 664 703
120 139 387
68 458 861
289 594 780
308 48 38
546 601 278
367 272 764
671 115 478
748 658 831
305 215 651
31 641 879
564 377 303
356 294 59
438 78 345
695 704 974
